url,state,city,years,manufacturer,model,price,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,vehicle_type,paint_color,image_url
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-toyota-hr-xle/7233514406.html,ny,new york city,2018,toyota,c-hr,18680,,4 cylinders,gas,26593,clean,automatic,NMTKHMBX6JR020916,fwd,,sedan,grey,https://images.craigslist.org/01313_eBX29YNMAKC_0ak07K_600x450.jpg
https://newyork.craigslist.org/wch/ctd/d/yonkers-2011-volkswagen-jetta/7233514094.html,ny,new york city,2011,volkswagen,jetta,3500,excellent,4 cylinders,gas,165000,clean,manual,,fwd,,,black,https://images.craigslist.org/01515_hLOJoTPD7Ke_0CI0rh_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/trenton-2004-volkswagen-passat-gls-18t/7233513073.html,ny,new york city,2004,volkswagen,passat,2900,,4 cylinders,gas,131367,clean,automatic,WVWPD63B54P041272,,,sedan,grey,https://images.craigslist.org/00K0K_kqSu8vXaB8C_0ak07J_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/trenton-2004-volkswagen-jetta-gls-4dr/7233512904.html,ny,new york city,2004,volkswagen,jetta,3000,,4 cylinders,gas,161056,clean,automatic,3VWSA69M84M129876,fwd,,sedan,silver,https://images.craigslist.org/00U0U_lc4KsNF3Ktd_0ak07J_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/trenton-2011-honda-civic-ex-4dr-sedan-5a/7233512739.html,ny,new york city,2011,honda,civic,5300,,4 cylinders,gas,160049,clean,automatic,2HGFA1F8XBH540854,fwd,,sedan,black,https://images.craigslist.org/00x0x_dGVsQASTn5C_0ak07J_600x450.jpg
https://newyork.craigslist.org/lgi/cto/d/roslyn-2003-lincoln-navigator/7233512651.html,ny,new york city,2003,lincoln,navigator,4500,excellent,8 cylinders,gas,130000,clean,automatic,,4wd,full-size,SUV,silver,https://images.craigslist.org/00f0f_apW8oNax2XT_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/east-northport-gmc-sierra-2500-hd/7233511209.html,ny,new york city,2005,gmc,sierra 2500 hd extended cab,7495,,8 cylinders,gas,112514,clean,automatic,1GTHK29U95E187425,4wd,,pickup,red,https://images.craigslist.org/00X0X_cjgmd8mA7xs_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/bronx-2015-mazda-mx5-miata-club/7233509354.html,ny,new york city,2015,mazda,mx-5 miata club,20590,good,,gas,4272,clean,other,JM1NC2LF6F0238386,rwd,,other,red,https://images.craigslist.org/00T0T_g9GPLSHhnyz_0gw0co_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/fresh-meadows-2019-jeep-wrangler/7233509394.html,ny,new york city,2019,jeep,wrangler unlimited sport,33590,good,6 cylinders,gas,995,clean,other,1C4HJXDG8KW638304,4wd,,other,,https://images.craigslist.org/00E0E_b431IPThOFu_0ak07K_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2019-gmc-yukon-xl-slt-sport/7233509377.html,ny,new york city,2019,gmc,yukon xl slt sport utility,43990,good,8 cylinders,gas,41792,clean,other,1GKS2GKCXKR394788,4wd,,other,black,https://images.craigslist.org/00I0I_dqDw4nhEt5W_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2019-jag-jaguar-epace-p250-sport/7233509312.html,ny,new york city,2019,jaguar,e-pace p250 s sport,35990,good,,gas,11442,clean,automatic,SADFJ2FX0K1Z39951,,,other,,https://images.craigslist.org/00s0s_91rasuLrtag_0gw0co_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/bronx-2012-bmw-m3-convertible-2d/7233509282.html,ny,new york city,2012,bmw,m3 convertible 2d,27990,good,8 cylinders,gas,61881,clean,other,WBSDX9C51CE785198,rwd,,other,black,https://images.craigslist.org/00i0i_1on43DpIXey_0gw0co_600x450.jpg
https://newyork.craigslist.org/que/cto/d/forest-hills-2006-honda-pilot-ex-awd/7233509229.html,ny,new york city,2006,honda,pilot ex-l,4600,good,6 cylinders,gas,157000,clean,automatic,,4wd,full-size,SUV,silver,https://images.craigslist.org/00p0p_64lJuWas9c_0CI0t2_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2016-acura-ilx-sedan-4d-sedan/7233509234.html,ny,new york city,2016,acura,ilx sedan 4d,17990,good,,gas,15362,clean,automatic,19UDE2F30GA022859,fwd,,sedan,,https://images.craigslist.org/00202_9hEYBLR1KU0_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/bronx-2018-audi-q3-20t-premium-call/7233509055.html,ny,new york city,2018,audi,q3,23995,,,gas,17602,clean,automatic,WA1ECCFS6JR007470,,compact,SUV,black,https://images.craigslist.org/00P0P_2ayduJepb19_0ak07K_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2014-mercedes-benz-cla-class-cla/7233508427.html,ny,new york city,2014,mercedes-benz,cla-class cla 250,21990,good,,gas,46021,clean,automatic,WDDSJ4EB3EN152491,fwd,,coupe,red,https://images.craigslist.org/00J0J_8yF5PHtwnLF_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2015-chevy-chevrolet-ss-sedan-4d/7233507019.html,ny,new york city,2015,chevrolet,ss sedan 4d,39990,good,8 cylinders,gas,29934,clean,automatic,6G3F15RW2FL113695,rwd,,sedan,black,https://images.craigslist.org/00H0H_94loFYBuqH8_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2009-mercedes-benz-clk-class-clk/7233507008.html,ny,new york city,2009,mercedes-benz,clk-class clk 350,16590,good,6 cylinders,gas,63501,clean,automatic,WDBTK56F79F262381,rwd,,other,,https://images.craigslist.org/00z0z_qMU2lnNZvv_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2011-buick-lacrosse-cxs-sedan-4d/7233507015.html,ny,new york city,2011,buick,lacrosse cxs sedan 4d,11990,good,6 cylinders,gas,77741,clean,other,1G4GE5ED5BF311279,fwd,,sedan,,https://images.craigslist.org/00A0A_6TOUak9I6hI_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2015-chevy-chevrolet-silverado/7233506995.html,ny,new york city,2015,chevrolet,silverado 1500 regular,19590,good,6 cylinders,gas,58645,clean,automatic,1GCNCPEH0FZ309556,,,pickup,white,https://images.craigslist.org/00h0h_43bJ2WMSdKz_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2013-caddy-cadillac-xts-platinum/7233507849.html,ny,new york city,2013,cadillac,xts platinum collection,21990,good,6 cylinders,gas,27394,clean,other,2G61V5S37D9147246,,,sedan,black,https://images.craigslist.org/00C0C_edn5amS1wtd_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2013-toyota-sequoia-sr5-sport/7233506988.html,ny,new york city,2013,toyota,sequoia sr5 sport utility,21990,good,8 cylinders,gas,98542,clean,automatic,5TDZY5G15DS046891,,,other,,https://images.craigslist.org/00e0e_b8F8ANOW5IN_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2018-audi-sq5-prestige-sport/7233506978.html,ny,new york city,2018,audi,sq5 prestige sport utility,49990,good,6 cylinders,gas,9130,clean,automatic,WA1C4AFY1J2048773,,,other,blue,https://images.craigslist.org/01616_2IQutDS2khR_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2013-audi-q5-20t-premium-plus/7233506980.html,ny,new york city,2013,audi,q5 2.0t premium plus sport,19590,good,,gas,64350,clean,automatic,WA1LFAFP4DA045054,,,other,black,https://images.craigslist.org/00O0O_jrjVzGMU8TN_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2012-chevy-chevrolet-volt-sedan/7233507784.html,ny,new york city,2012,chevrolet,volt sedan 4d,12590,good,,electric,18159,clean,other,1G1RB6E46CU107804,fwd,,sedan,silver,https://images.craigslist.org/00f0f_cMg3smXfWMj_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2013-mazda-mazda3-grand-touring/7233506963.html,ny,new york city,2013,mazda,mazda3 i grand touring,13590,good,,gas,58157,clean,automatic,JM1BL1MP9D1727649,fwd,,hatchback,,https://images.craigslist.org/00I0I_kYN11mQe9HU_0gw0co_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/fresh-meadows-2013-subaru-brz-limited/7233506966.html,ny,new york city,2013,subaru,brz limited coupe 2d,20990,good,,gas,6654,clean,other,JF1ZCAC1XD1602158,rwd,,coupe,,https://images.craigslist.org/00101_1jh22dR1GzS_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2019-ford-f250-super-duty-crew/7233506950.html,ny,new york city,2019,ford,f250 super duty crew cab,39990,good,8 cylinders,gas,44127,clean,other,1FT7W2B64KED84882,4wd,,pickup,white,https://images.craigslist.org/00000_gy1Ip9QjZl8_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2010-hyundai-azera-limited-sedan/7233506937.html,ny,new york city,2010,hyundai,azera limited sedan 4d,10990,good,6 cylinders,gas,71880,clean,other,KMHFC4DF8AA458948,fwd,,sedan,black,https://images.craigslist.org/00b0b_h1Of4x58Tsi_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2017-bmw-series-230i-convertible/7233506164.html,ny,new york city,2017,bmw,2 series 230i convertible 2d,33990,good,,gas,2926,clean,automatic,WBA2K9C56HV647237,rwd,,other,blue,https://images.craigslist.org/00l0l_1vxC4JkLNaW_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2011-kia-soul-wagon-4d-wagon/7233506146.html,ny,new york city,2011,kia,soul + wagon 4d,11590,good,,gas,44302,clean,other,KNDJT2A27B7289279,fwd,,wagon,,https://images.craigslist.org/00505_8vQAJ3tDkxR_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2013-smart-fortwo-passion/7233506888.html,ny,new york city,2013,,smart fortwo Passion Hatchback,9990,good,,gas,13889,clean,automatic,WMEEJ3BA5DK717600,rwd,,coupe,black,https://images.craigslist.org/00D0D_2Jj3SDcdg9t_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2016-audi-s3-premium-plus-sedan/7233506802.html,ny,new york city,2016,audi,s3 premium plus sedan 4d,29990,good,,gas,22874,clean,automatic,WAUB1GFF8G1063777,,,sedan,black,https://images.craigslist.org/00U0U_kKXr55LBs77_0gw0co_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/ronkonkoma-2014-mercedes-benz-cls-class/7233506099.html,ny,new york city,2014,mercedes-benz,cls-class cls 550,27990,good,8 cylinders,gas,64640,clean,other,WDDLJ9BB8EA128670,,,coupe,black,https://images.craigslist.org/00b0b_359HveM8hvz_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2013-porsche-boxster-convertible/7233505410.html,ny,new york city,2013,porsche,boxster convertible 2d,34590,good,,gas,55846,clean,automatic,WP0CA2A85DS113544,rwd,,other,blue,https://images.craigslist.org/00e0e_bkXikCcvM5x_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2011-bmw-z4-sdrive30i-roadster/7233505412.html,ny,new york city,2011,bmw,z4 sdrive30i roadster 2d,21990,good,,gas,49846,clean,other,WBALM5C56BE495751,rwd,,other,black,https://images.craigslist.org/00C0C_kjwJuVMfoni_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2015-land-rover-range-rover/7233505385.html,ny,new york city,2015,rover,range evoque pure,27990,good,,gas,33449,clean,automatic,SALVR2BG1FH026014,4wd,,other,,https://images.craigslist.org/00F0F_68aBLnxbIRe_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2013-vw-volkswagen-tiguan-20t-se/7233505388.html,ny,new york city,2013,volkswagen,tiguan 2.0t se sport,14590,good,,gas,30577,clean,automatic,WVGAV7AX8DW543802,fwd,,other,black,https://images.craigslist.org/01616_kRlXHfWKkuv_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2013-vw-volkswagen-gti-hatchback/7233505386.html,ny,new york city,2013,volkswagen,gti hatchback sedan,14990,good,,gas,67400,clean,other,WVWHV7AJ1DW137407,fwd,,sedan,black,https://images.craigslist.org/00J0J_i7sDRVKmqCa_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2009-chevy-chevrolet-cobalt-lt/7233505370.html,ny,new york city,2009,chevrolet,cobalt lt coupe 2d,8590,good,,gas,80541,clean,other,1G1AT18H297279492,fwd,,coupe,red,https://images.craigslist.org/00W0W_2QxFMlZ14yW_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2012-land-rover-range-rover-hse/7233505982.html,ny,new york city,2012,rover,range hse sport,23990,good,8 cylinders,gas,57925,clean,automatic,SALME1D48CA372439,4wd,,other,black,https://images.craigslist.org/00x0x_d21cdI4P8av_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2010-mercedes-benz-class-ml-350/7233505371.html,ny,new york city,2010,mercedes-benz,m-class ml 350,14990,good,6 cylinders,gas,81480,clean,automatic,4JGBB5GB5AA565147,,,other,white,https://images.craigslist.org/00R0R_hqQvdStBPuX_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2017-hyundai-accent-se-hatchback/7233505351.html,ny,new york city,2017,hyundai,accent se hatchback 4d,10990,good,,other,52233,clean,automatic,KMHCT5AE7HU350818,fwd,,hatchback,silver,https://images.craigslist.org/00101_6IAlyvdmzE6_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2020-kia-telluride-sport-utility/7233504709.html,ny,new york city,2020,kia,telluride s sport utility 4d,37990,good,6 cylinders,gas,20200,clean,other,5XYP64HC5LG003140,fwd,,other,,https://images.craigslist.org/00y0y_gkg6awPUl09_0gw0co_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/ronkonkoma-2013-smart-fortwo-passion/7233505330.html,ny,new york city,2013,,smart fortwo Passion Cabriolet,8590,good,,gas,100304,clean,automatic,WMEEK3BA2DK671866,rwd,,other,,https://images.craigslist.org/01010_73aqfvsUDhv_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2012-honda-fit-hatchback-4d/7233504682.html,ny,new york city,2012,honda,fit hatchback 4d,11990,good,,gas,21696,clean,other,JHMGE8H31CC040683,fwd,,hatchback,red,https://images.craigslist.org/00h0h_9D1v1y2c5ZO_0gw0co_600x450.jpg
https://newyork.craigslist.org/que/cto/d/forest-hills-2009-nissan-murano-le-top/7233505349.html,ny,new york city,2009,nissan,murano le,4995,excellent,6 cylinders,gas,160000,clean,automatic,,4wd,full-size,SUV,,https://images.craigslist.org/00O0O_gnZt5R5sFla_0CI0t2_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/newark-2017-audi-a6-30t-premium-plus/7233504666.html,ny,new york city,2017,audi,a6 3.0t premium plus sedan,28990,good,6 cylinders,gas,44121,clean,automatic,WAUF2AFC3HN026843,,,sedan,black,https://images.craigslist.org/00M0M_T4M6lKIx10_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2011-honda-odyssey-touring-by/7233504365.html,ny,new york city,2011,honda,odyssey,10900,like new,6 cylinders,gas,80000,clean,automatic,,fwd,full-size,mini-van,grey,https://images.craigslist.org/00303_8FnRXJ1bL8R_0uY0ne_600x450.jpg
https://newyork.craigslist.org/fct/ctd/d/east-windsor-mercedes-benz-s550-4matic/7233502745.html,ny,new york city,2010,mercedes-benz,benz s550 4matic,13995,excellent,8 cylinders,gas,153366,clean,automatic,WDDNG8GB0AA333811,4wd,full-size,sedan,black,https://images.craigslist.org/00I0I_h6APbYoPGp2_0cU09G_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/maspeth-2005-ford-ranger-regular-cab-xl/7233502701.html,ny,new york city,2005,ford,ranger xl,5700,excellent,4 cylinders,gas,74890,clean,automatic,1FTYR10D45PA29369,rwd,mid-size,pickup,silver,https://images.craigslist.org/00P0P_iau8maYbgMK_0CI0t2_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/spotswood-2009-nissan-cube-18-4dr-wagon/7233502421.html,ny,new york city,2009,nissan,cube,4500,,4 cylinders,gas,114934,clean,manual,JN8AZ28R49T105942,fwd,,wagon,,https://images.craigslist.org/00s0s_8Xq8PBTHnqq_0ak07K_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/spotswood-2010-honda-odyssey-ex-w-dvd/7233502322.html,ny,new york city,2010,honda,odyssey,6500,,6 cylinders,gas,176266,clean,automatic,5FNRL3H71AB067744,fwd,,mini-van,black,https://images.craigslist.org/00C0C_hwVBZSSxa3V_0ak07K_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/spotswood-2007-nissan-murano-sl-awd-4dr/7233502223.html,ny,new york city,2007,nissan,murano,5300,,6 cylinders,gas,151400,clean,automatic,JN8AZ08W77W656565,4wd,,SUV,grey,https://images.craigslist.org/01010_gttBm7wmkET_0ak07K_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/maspeth-2012-audi-a4-awd-quattro/7233501196.html,ny,new york city,2012,audi,a4 quattro prestige s line,9300,like new,4 cylinders,gas,108800,clean,automatic,WAUFFAFL4CA060343,4wd,mid-size,sedan,grey,https://images.craigslist.org/00R0R_eRMo6D1e1v_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/cto/d/far-rockaway-2011-ford-e350/7233501025.html,ny,new york city,2011,ford,e350,6500,excellent,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01111_WnvicscGUr_0lM0t2_600x450.jpg
https://newyork.craigslist.org/que/cto/d/far-rockaway-ford-15-passenger-van/7233500747.html,ny,new york city,2010,ford,econoline e350,6500,good,8 cylinders,gas,234,clean,automatic,,,,van,white,https://images.craigslist.org/00L0L_9CLDXjs7AYT_0lM0t2_600x450.jpg
https://newyork.craigslist.org/mnh/cto/d/stoughton-taxi-cab-2019/7233500578.html,ny,new york city,2019,toyota,camry,24000,new,4 cylinders,hybrid,6000,clean,automatic,,rwd,mid-size,,white,https://images.craigslist.org/00v0v_7SMPWYUaxhe_0t20CI_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2019-hyundai-sonata-se/7233499655.html,ny,new york city,2019,hyundai,sonata,14465,,4 cylinders,gas,3589,clean,automatic,5NPE24AF7KH795788,fwd,,sedan,silver,https://images.craigslist.org/00909_lL9K2YcldpE_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-kia-sportage-ex/7233499546.html,ny,new york city,2017,kia,sportage,16976,,4 cylinders,gas,27140,clean,automatic,KNDPNCAC7H7270971,4wd,,SUV,white,https://images.craigslist.org/00606_e5azIxexLUK_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-hyundai-elantra-value/7233499443.html,ny,new york city,2017,hyundai,elantra,12370,,4 cylinders,gas,24359,clean,automatic,KMHD84LF1HU237372,fwd,,sedan,black,https://images.craigslist.org/00s0s_akeRnyb1FW9_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-acura-ilx-base/7233499307.html,ny,new york city,2017,acura,ilx,16796,,4 cylinders,gas,11936,clean,other,19UDE2F31HA012391,fwd,,sedan,black,https://images.craigslist.org/00303_lgZih0LnEkZ_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-hyundai-sonata-limited/7233499211.html,ny,new york city,2017,hyundai,sonata,16756,,4 cylinders,gas,26705,clean,automatic,5NPE34AF3HH446309,fwd,,sedan,grey,https://images.craigslist.org/00J0J_Q578jIAnZs_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-toyota-corolla-le/7233499109.html,ny,new york city,2018,toyota,corolla,15306,,4 cylinders,gas,29382,clean,automatic,2T1BURHE5JC052121,fwd,,sedan,silver,https://images.craigslist.org/00A0A_3NbhEOFknyF_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-vw-volkswagen-golf-gti/7233498357.html,ny,new york city,2017,volkswagen,golf gti sport,20590,good,,gas,33222,clean,automatic,3VW447AU2HM063039,fwd,,sedan,black,https://images.craigslist.org/00d0d_iCGjUlxuQoY_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2016-chevy-chevrolet-spark-ev/7233498337.html,ny,new york city,2016,chevrolet,spark ev 2lt hatchback,11990,good,,electric,35427,clean,other,KL8CL6S0XGC617220,fwd,,hatchback,blue,https://images.craigslist.org/01111_6xMjfj3DWKO_0gw0co_600x450.jpg
https://newyork.craigslist.org/wch/ctd/d/white-plains-2015-mercedes-benz-gl/7233498063.html,ny,new york city,2015,mercedes-benz,gl-class,29995,,6 cylinders,gas,51982,clean,automatic,,4wd,mid-size,SUV,custom,https://images.craigslist.org/00909_3g8u48UC2Bz_0ak07K_600x450.jpg
https://newyork.craigslist.org/jsy/cto/d/union-city-toyota-camry-2011/7233495781.html,ny,new york city,2011,toyota,camry,4200,excellent,4 cylinders,gas,179000,clean,automatic,,,,sedan,grey,https://images.craigslist.org/00000_dHN7b7mESM1_09G07g_600x450.jpg
https://newyork.craigslist.org/fct/ctd/d/westport-2014-chevy-chevrolet-camaro-lt/7233494447.html,ny,new york city,2014,chevrolet,camaro lt convertible,20990,good,6 cylinders,gas,18936,clean,automatic,2G1FB3D34E9247389,rwd,,other,white,https://images.craigslist.org/00P0P_4whbLO6ixtz_0gw0co_600x450.jpg
https://newyork.craigslist.org/jsy/ctd/d/jersey-city-2017-kia-sportage-lx-awd/7233493037.html,ny,new york city,2017,kia,sportage,16180,,4 cylinders,gas,30930,clean,automatic,KNDPMCAC9H7100601,,,SUV,silver,https://images.craigslist.org/00n0n_47AZ2pjIUb_0kE0bC_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-1999-freight-liner-with/7233492061.html,ny,new york city,1999,,freightliner fl70,15000,good,6 cylinders,diesel,180000,clean,other,1FVXJLBB0XHA83802,,,,,https://images.craigslist.org/00G0G_2UkNFkas6UR_0CI0t2_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/yonkers-2006-acura-mdx-nav-backup-camera/7233491092.html,ny,new york city,2006,acura,mdx touring,2900,good,6 cylinders,gas,190000,clean,automatic,,4wd,,SUV,grey,https://images.craigslist.org/00V0V_QK5okQExsR_0k20pA_600x450.jpg
https://newyork.craigslist.org/fct/ctd/d/norwalk-2012-subaru-forester-25x/7233490876.html,ny,new york city,2012,subaru,forester,10600,,4 cylinders,gas,108477,clean,automatic,JF2SHADCXCH408573,4wd,,SUV,,https://images.craigslist.org/00V0V_7YhGImsOeD8_0ak07K_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/long-island-city-2015-toyota-sienna-le/7233489835.html,ny,new york city,2015,toyota,sienna,12782,excellent,6 cylinders,gas,135145,clean,automatic,5TDKK3DC2FS530842,fwd,full-size,mini-van,black,https://images.craigslist.org/00J0J_eXF7VmXKJHc_09G07g_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/new-york-2014-land-rover-range-rover/7233486228.html,ny,new york city,2014,rover,range sport,35590,good,8 cylinders,gas,71237,clean,automatic,SALWR2TF3EA376696,4wd,,other,,https://images.craigslist.org/01212_gIpvtyummvB_0gw0co_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/new-york-2018-fiat-500-abarth-hatchback/7233486203.html,ny,new york city,2018,fiat,500 abarth hatchback 2d,19590,good,,gas,14626,clean,other,3C3CFFFH5JT516987,fwd,,hatchback,white,https://images.craigslist.org/01616_bOILDpXjEub_0gw0co_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/new-york-2014-jeep-wrangler-unlimited/7233486168.html,ny,new york city,2014,jeep,wrangler unlimited rubicon,34990,good,6 cylinders,gas,39498,clean,other,1C4BJWFG5EL133498,4wd,,other,,https://images.craigslist.org/00e0e_dPrcQKAv1l4_0gw0co_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/new-york-2020-dodge-challenger-t-scat/7233486170.html,ny,new york city,2020,dodge,challenger r/t scat pack,39990,good,8 cylinders,gas,1719,clean,manual,2C3CDZFJ4LH125612,rwd,,coupe,red,https://images.craigslist.org/00M0M_cucMPTGIIlH_0gw0co_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/new-york-2015-porsche-cayman-coupe-2d/7233486174.html,ny,new york city,2015,porsche,cayman coupe 2d,42990,good,,gas,15494,clean,automatic,WP0AA2A86FK160947,rwd,,coupe,black,https://images.craigslist.org/00T0T_3wHmBWXW46I_0gw0co_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/new-york-2015-ford-f150-super-cab-xlt/7233486164.html,ny,new york city,2015,ford,f150 super cab xlt pickup,28990,good,6 cylinders,gas,37572,clean,other,1FTEX1EP1FFB38861,4wd,,pickup,white,https://images.craigslist.org/00606_bH7OrhEXbSt_0gw0co_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/new-york-2013-bmw-series-535i-xdrive/7233486157.html,ny,new york city,2013,bmw,5 series 535i xdrive sedan,21590,good,,gas,52657,clean,automatic,WBAFU7C57DDU77437,,,sedan,white,https://images.craigslist.org/00X0X_2Sjg1X33aDo_0gw0co_600x450.jpg
https://newyork.craigslist.org/mnh/cto/d/new-york-2010-awd-honda-element/7233485243.html,ny,new york city,2010,honda,element ex awd,11000,,,gas,104000,clean,automatic,,,,,black,https://images.craigslist.org/00T0T_lcW7h5ZLuL8_0k10qM_600x450.jpg
https://newyork.craigslist.org/lgi/cto/d/commack-2007-jeep-liberty-limited-clean/7233484141.html,ny,new york city,2007,jeep,liberty,4999,good,6 cylinders,gas,,clean,automatic,,4wd,,,,https://images.craigslist.org/00Y0Y_l7XIe9rPPMo_0CI0t2_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/copiague-2015-ford-transit-connect-xlt/7233482009.html,ny,new york city,2015,ford,transit connect xlt cargo,16900,excellent,4 cylinders,gas,56000,clean,automatic,NM0LS7F74F1211481,fwd,compact,van,white,https://images.craigslist.org/00U0U_g843Tjbo5GD_0CI0t2_600x450.jpg
https://newyork.craigslist.org/mnh/cto/d/strongsville-2006-subaru-wrx-hawk-eye/7233480066.html,ny,new york city,2006,subaru,wrx,26900,,4 cylinders,gas,16600,clean,manual,,4wd,,,blue,https://images.craigslist.org/00C0C_5RELbv9gZkh_0pO0hc_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/corona-2007-nissan-murano/7233479445.html,ny,new york city,2007,nissan,murano,3500,good,6 cylinders,gas,117000,clean,automatic,,4wd,mid-size,SUV,blue,https://images.craigslist.org/00000_9e3nogq7LHC_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/lynbrook-2013-toyota-camry-se-sedan/7233477043.html,ny,new york city,2013,toyota,camry,0,excellent,,gas,135712,clean,automatic,4T1BF1FKXDU212145,,,sedan,white,https://images.craigslist.org/00A0A_5RMNCQnVxDR_0cg09c_600x450.jpg
https://newyork.craigslist.org/brx/cto/d/bronx-2009-g37s-manual/7233475212.html,ny,new york city,2009,infiniti,g37s coupe,14000,good,6 cylinders,gas,146000,clean,manual,,rwd,,coupe,black,https://images.craigslist.org/00N0N_e3ViJZbyNdx_0CI0lM_600x450.jpg
