id,url,region,region_url,price,years,manufacturer,model,conditions,cylinders,fuel,odometer,title_status,transmission,VIN,drive,sizes,types,paint_color,image_url,county,state,latitude,longitude
7233166709,https://newyork.craigslist.org/que/ctd/d/ozone-park-2009-dodge-caravan-se-must/7233166709.html,"new york city",https://newyork.craigslist.org,1500,2009,NULL,Van,NULL,NULL,gas,150,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00y0y_5GqtD62FYD9_0CI0t2_600x450.jpg,NULL,ny,40.6838,-73.8514
7233166736,https://losangeles.craigslist.org/lgb/cto/d/portland-1959-chevrolet-el-camino/7233166736.html,"los angeles",https://losangeles.craigslist.org,20000,1959,chevrolet,"el camino",good,"8 cylinders",gas,NULL,clean,automatic,NULL,rwd,full-size,pickup,green,https://images.craigslist.org/01414_jdFjKAtER2n_09j06Z_600x450.jpg,NULL,ca,45.5441,-122.6423
7233166895,https://losangeles.craigslist.org/wst/ctd/d/los-angeles-2000-lexus-es300-owner-good/7233166895.html,"los angeles",https://losangeles.craigslist.org,5750,2000,lexus,es300,good,"6 cylinders",gas,138503,clean,automatic,NULL,fwd,NULL,sedan,NULL,https://images.craigslist.org/00g0g_lY5CL8AdisS_0ak07K_600x450.jpg,NULL,ca,34.029,-118.4005
7233166988,https://losangeles.craigslist.org/wst/cto/d/seal-beach-vintage-1935-ford-tudor/7233166988.html,"los angeles",https://losangeles.craigslist.org,34900,1935,ford,"tudor sedan",excellent,"8 cylinders",gas,NULL,clean,manual,1935FORDTUDOR,rwd,full-size,sedan,blue,https://images.craigslist.org/00v0v_lkt7L4UAOhB_0CI0kW_600x450.jpg,NULL,ca,33.7602,-118.0808
7233167041,https://losangeles.craigslist.org/sfv/cto/d/van-nuys-2006-porsche-911-carrera/7233167041.html,"los angeles",https://losangeles.craigslist.org,35000,2006,porsche,"911 carrera s cabriolet",excellent,"6 cylinders",gas,58000,clean,manual,NULL,rwd,NULL,convertible,silver,https://images.craigslist.org/00606_bgCZk50v1y2_0ak07K_600x450.jpg,NULL,ca,34.169346,-118.440342
7233167070,https://losangeles.craigslist.org/sfv/ctd/d/van-nuys-jeep-grand-cherokee-laredo/7233167070.html,"los angeles",https://losangeles.craigslist.org,18800,2017,jeep,"grand cherokee",excellent,"6 cylinders",gas,88133,clean,automatic,1C4RJEAG4HC762836,rwd,full-size,SUV,white,https://images.craigslist.org/00U0U_7nwkaLrftSQ_0cU09G_600x450.jpg,NULL,ca,34.2006,-118.4868
7233167542,https://losangeles.craigslist.org/wst/cto/d/carson-2006-honda-element-ex/7233167542.html,"los angeles",https://losangeles.craigslist.org,4300,2006,honda,element,good,"4 cylinders",gas,130200,clean,manual,5J6YH17316L014301,fwd,compact,coupe,blue,https://images.craigslist.org/00101_4WDsfRWZwDY_0CI0t2_600x450.jpg,NULL,ca,33.823,-118.2684
7233167737,https://newyork.craigslist.org/que/ctd/d/2017-mercedes-benz-class-300-4matic-awd/7233167737.html,"new york city",https://newyork.craigslist.org,31995,2017,mercedes-benz,e-class,excellent,NULL,gas,40413,clean,automatic,WDDZF4KB3HA087142,4wd,NULL,sedan,black,https://images.craigslist.org/01212_bmiYhMHlvjX_09G07g_600x450.jpg,NULL,ny,NULL,NULL
7233167981,https://losangeles.craigslist.org/wst/ctd/d/valencia-2017-bmw-series-430i-skuhg/7233167981.html,"los angeles",https://losangeles.craigslist.org,23480,2017,bmw,"4 series",NULL,"4 cylinders",gas,56145,clean,automatic,NULL,rwd,compact,sedan,custom,https://images.craigslist.org/00101_8qOjhq4uQwQ_0ak07K_600x450.jpg,NULL,ca,34.43666,-118.675984
7233168037,https://newyork.craigslist.org/lgi/ctd/d/great-neck-2017-mercedes-benz-550-550/7233168037.html,"new york city",https://newyork.craigslist.org,499,2017,mercedes-benz,"s 550",NULL,NULL,gas,40358,clean,automatic,WDDUG8FB4HA327517,NULL,NULL,sedan,black,https://images.craigslist.org/00z0z_asWhK2TAs26_0pO0jm_600x450.jpg,NULL,ny,40.777569,-73.726961
7233168370,https://losangeles.craigslist.org/wst/cto/d/santa-monica-bmw-pristine-condition/7233168370.html,"los angeles",https://losangeles.craigslist.org,17995,2016,bmw,"i3 / rex / harmon cardon","like new",NULL,electric,27000,clean,automatic,NULL,NULL,NULL,hatchback,NULL,https://images.craigslist.org/00T0T_73Yf6EU0srq_0ak07K_600x450.jpg,NULL,ca,34.0349,-118.503
7233168391,https://losangeles.craigslist.org/lac/cto/d/beverly-hills-2006-maserati/7233168391.html,"los angeles",https://losangeles.craigslist.org,12000,2006,NULL,Maserati,excellent,"8 cylinders",gas,100000,clean,automatic,NULL,fwd,full-size,other,custom,https://images.craigslist.org/01212_l9iiOpc1U2O_0CI0t2_600x450.jpg,NULL,ca,34.0901,-118.4065
7233168412,https://losangeles.craigslist.org/wst/ctd/d/los-angeles-2005-nissan-altima-25-one/7233168412.html,"los angeles",https://losangeles.craigslist.org,5750,2005,nissan,"altima 2.5 s",good,"4 cylinders",gas,120004,clean,automatic,NULL,fwd,mid-size,sedan,NULL,https://images.craigslist.org/00r0r_jK77MHKuqvY_0ak07K_600x450.jpg,NULL,ca,34.029,-118.4005
7233169594,https://newyork.craigslist.org/lgi/ctd/d/franklin-square-2017-lexus-is-is-300/7233169594.html,"new york city",https://newyork.craigslist.org,339,2017,lexus,is,NULL,NULL,gas,59900,clean,automatic,JTHCM1D22H5019682,4wd,compact,sedan,white,https://images.craigslist.org/00k0k_j8UbVRFBNV_0ew0aT_600x450.jpg,NULL,ny,40.707152,-73.669059
7233169646,https://losangeles.craigslist.org/wst/ctd/d/los-angeles-2008-smart-car-passion/7233169646.html,"los angeles",https://losangeles.craigslist.org,6450,2008,NULL,"smart fortwo passion Convertible",good,"3 cylinders",gas,47800,clean,automatic,NULL,rwd,compact,convertible,black,https://images.craigslist.org/00H0H_eKI2QfOFbTk_0ak07K_600x450.jpg,NULL,ca,34.029,-118.4005
7233169922,https://losangeles.craigslist.org/wst/ctd/d/valencia-2017-bmw-series-330i-skuhk/7233169922.html,"los angeles",https://losangeles.craigslist.org,21975,2017,bmw,"3 series",NULL,"4 cylinders",gas,42163,clean,automatic,NULL,rwd,compact,sedan,black,https://images.craigslist.org/00505_8HSCkXFokhv_0ak07K_600x450.jpg,NULL,ca,34.43666,-118.675984
7233170423,https://losangeles.craigslist.org/ant/cto/d/palmdale-2007-jeep-grand-cherokee/7233170423.html,"los angeles",https://losangeles.craigslist.org,6200,2007,jeep,"grand cherokee",excellent,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00t0t_bkcBFfFuZFn_0ak07K_600x450.jpg,NULL,ca,34.4133,-118.0917
7233170691,https://losangeles.craigslist.org/sfv/cto/d/valley-village-2005-mitsubishi-lancer/7233170691.html,"los angeles",https://losangeles.craigslist.org,3200,2005,mitsubishi,lancer,good,"4 cylinders",gas,103936,clean,automatic,JA3AJ26E55U007864,fwd,compact,sedan,brown,https://images.craigslist.org/00101_6007h2CpD0H_0CI0t2_600x450.jpg,NULL,ca,34.1503,-118.4052
7233170854,https://newyork.craigslist.org/brk/ctd/d/brentwood-2008-hino-ft-box-truck/7233170854.html,"new york city",https://newyork.craigslist.org,18500,2008,NULL,"hino 338",NULL,NULL,diesel,284000,clean,manual,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00U0U_grsD6lB8YGG_0gw0b1_600x450.jpg,NULL,ny,40.759266,-73.263017
7233170977,https://losangeles.craigslist.org/sfv/ctd/d/costa-mesa-2020-aston-martin-vantage/7233170977.html,"los angeles",https://losangeles.craigslist.org,159888,2020,aston-martin,"martin vantage","like new","8 cylinders",gas,1100,clean,automatic,NULL,NULL,NULL,NULL,yellow,https://images.craigslist.org/00u0u_5NfPVSFdzFs_0gw0b0_600x450.jpg,NULL,ca,33.6801,-117.9085
7233171060,https://losangeles.craigslist.org/wst/ctd/d/los-angeles-2005-suzuki-forenza/7233171060.html,"los angeles",https://losangeles.craigslist.org,3950,2005,NULL,"suzuki forenza S 4 door sedan",good,"4 cylinders",gas,205725,clean,automatic,NULL,fwd,NULL,sedan,silver,https://images.craigslist.org/00o0o_8OVnLPE24qx_0ak07K_600x450.jpg,NULL,ca,34.029,-118.4005
7233171266,https://losangeles.craigslist.org/lgb/ctd/d/bellflower-2014-infiniti-qx60-hybrid-fwd/7233171266.html,"los angeles",https://losangeles.craigslist.org,0,2014,infiniti,qx60,NULL,NULL,hybrid,99772,clean,automatic,5N1CL0MN1EC521952,fwd,full-size,SUV,white,https://images.craigslist.org/01010_eXtvxh3llVu_0ak07K_600x450.jpg,NULL,ca,33.8867,-118.1265
7233171379,https://newyork.craigslist.org/que/ctd/d/2017-mercedes-benz-class-400-4matic-awd/7233171379.html,"new york city",https://newyork.craigslist.org,28995,2017,mercedes-benz,e-class,excellent,NULL,gas,48713,clean,automatic,WDDKJ6HB0HF353626,4wd,NULL,coupe,white,https://images.craigslist.org/01313_apWAyemLHZ_09G07g_600x450.jpg,NULL,ny,NULL,NULL
7233171388,https://losangeles.craigslist.org/sfv/ctd/d/santa-clarita-2017-hyundai-sonata-se/7233171388.html,"los angeles",https://losangeles.craigslist.org,14181,2017,hyundai,sonata,NULL,"4 cylinders",gas,57615,clean,automatic,5NPE24AF0HH437814,fwd,NULL,sedan,black,https://images.craigslist.org/00G0G_VnFBPq8eO0_0ak06T_600x450.jpg,NULL,ca,34.418903,-118.555889
7233171501,https://newyork.craigslist.org/que/cto/d/east-elmhurst-2015-chevrolet-equinox/7233171501.html,"new york city",https://newyork.craigslist.org,13700,2015,chevrolet,"equinox ltz",excellent,"4 cylinders",gas,19400,rebuilt,automatic,2GNFLHEK4F6415727,4wd,full-size,SUV,grey,https://images.craigslist.org/01414_1b8WpGbFoq8_0CI0t2_600x450.jpg,NULL,ny,40.7611,-73.8916
7233171702,https://losangeles.craigslist.org/ant/ctd/d/santa-clarita-2017-hyundai-tucson-se/7233171702.html,"los angeles",https://losangeles.craigslist.org,16995,2017,hyundai,tucson,NULL,"4 cylinders",gas,24834,clean,automatic,KM8J33A49HU564101,fwd,NULL,SUV,white,https://images.craigslist.org/00e0e_eqEfG8Udu5b_0ak06T_600x450.jpg,NULL,ca,34.418903,-118.555889
7233171747,https://losangeles.craigslist.org/sfv/cto/d/burbank-wanted-all-cars-with-problems/7233171747.html,"los angeles",https://losangeles.craigslist.org,9999,2014,bmw,,NULL,NULL,gas,21312,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00000_a47hl8ZIUDo_0t20CI_600x450.jpg,NULL,ca,34.1745,-118.3059
7233172001,https://losangeles.craigslist.org/wst/ctd/d/valencia-2017-hyundai-sonata-hybrid/7233172001.html,"los angeles",https://losangeles.craigslist.org,17995,2017,hyundai,"sonata hybrid",NULL,"4 cylinders",hybrid,20094,clean,automatic,NULL,fwd,mid-size,sedan,black,https://images.craigslist.org/00L0L_iCMxwl7vzzX_0ak07K_600x450.jpg,NULL,ca,34.43666,-118.675984
7233172208,https://losangeles.craigslist.org/wst/cto/d/san-pedro-2006-land-rover-discovery-lr3/7233172208.html,"los angeles",https://losangeles.craigslist.org,12800,2006,rover,lr3,good,"8 cylinders",gas,134900,clean,automatic,NULL,4wd,full-size,SUV,black,https://images.craigslist.org/00H0H_lnNqMl6QHAZ_0CI0t2_600x450.jpg,NULL,ca,33.7339,-118.2914
7233172384,https://losangeles.craigslist.org/wst/ctd/d/los-angeles-1995-bmw-318ti-hatchback/7233172384.html,"los angeles",https://losangeles.craigslist.org,3995,1995,bmw,318ti,good,"4 cylinders",gas,176600,clean,automatic,NULL,rwd,NULL,hatchback,black,https://images.craigslist.org/01515_56npHMVC9kg_0ak07K_600x450.jpg,NULL,ca,34.029,-118.4005
7233172433,https://losangeles.craigslist.org/sfv/cto/d/burbank-wanted-all-damaged-cars/7233172433.html,"los angeles",https://losangeles.craigslist.org,9999,2014,bmw,,NULL,NULL,gas,21312,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00000_a47hl8ZIUDo_0t20CI_600x450.jpg,NULL,ca,34.1745,-118.3059
7233173117,https://losangeles.craigslist.org/wst/ctd/d/los-angeles-2012-chevrolet-equinox/7233173117.html,"los angeles",https://losangeles.craigslist.org,7995,2012,chevrolet,equinox,good,"4 cylinders",gas,118222,clean,automatic,NULL,fwd,NULL,SUV,NULL,https://images.craigslist.org/00g0g_jDkPoLwfZyl_0ak07K_600x450.jpg,NULL,ca,34.029,-118.4005
7233173271,https://losangeles.craigslist.org/sfv/ctd/d/costa-mesa-2017-bentley-bentayga-must/7233173271.html,"los angeles",https://losangeles.craigslist.org,142888,2017,NULL,"bentley bentayga",excellent,"12 cylinders",gas,22000,clean,automatic,NULL,4wd,NULL,NULL,green,https://images.craigslist.org/01313_j3Hw4at7DWd_0gw0b0_600x450.jpg,NULL,ca,33.6801,-117.9085
7233174063,https://losangeles.craigslist.org/wst/ctd/d/valencia-2017-chevrolet-silverado-1500/7233174063.html,"los angeles",https://losangeles.craigslist.org,28600,2017,chevrolet,"silverado 1500",NULL,"8 cylinders",gas,96396,clean,automatic,NULL,rwd,full-size,pickup,white,https://images.craigslist.org/00s0s_20fzw4V2WNu_0ak07K_600x450.jpg,NULL,ca,34.43666,-118.675984
7233174233,https://losangeles.craigslist.org/sgv/ctd/d/costa-mesa-2020-gmc-duramax-denali/7233174233.html,"los angeles",https://losangeles.craigslist.org,84888,2020,gmc,denali,"like new","8 cylinders",diesel,8300,clean,automatic,NULL,4wd,NULL,NULL,white,https://images.craigslist.org/00x0x_aemyHod1LjH_0gw0b0_600x450.jpg,NULL,ca,33.6801,-117.9085
7233174573,https://losangeles.craigslist.org/lac/ctd/d/cerritos-2016-scion-im-skugj-hatchback/7233174573.html,"los angeles",https://losangeles.craigslist.org,14950,2016,NULL,"Scion iM",NULL,"4 cylinders",gas,16136,clean,automatic,NULL,fwd,mid-size,hatchback,white,https://images.craigslist.org/00C0C_hzHBzlyVZAd_0ak07K_600x450.jpg,NULL,ca,33.867743,-118.069472
7233174885,https://newyork.craigslist.org/stn/cto/d/perth-amboy-honda-civic-2018/7233174885.html,"new york city",https://newyork.craigslist.org,13900,2018,honda,"civic lx","like new","4 cylinders",gas,12000,rebuilt,automatic,NULL,NULL,NULL,NULL,grey,https://images.craigslist.org/01010_26cKfnbo7Dz_0CI0t2_600x450.jpg,NULL,ny,40.5176,-74.2754
7233175049,https://newyork.craigslist.org/que/ctd/d/2017-mercedes-benz-gle-gle-350-4matic/7233175049.html,"new york city",https://newyork.craigslist.org,31995,2017,mercedes-benz,gle,excellent,NULL,gas,32915,clean,automatic,4JGDA5HB6HA922078,4wd,NULL,SUV,black,https://images.craigslist.org/00909_2Pf8LFCKCpb_09G07g_600x450.jpg,NULL,ny,NULL,NULL
7233175396,https://losangeles.craigslist.org/wst/ctd/d/costa-mesa-1965-ford-mustang-gt/7233175396.html,"los angeles",https://losangeles.craigslist.org,109888,1965,ford,mustang,"like new","8 cylinders",gas,8500,clean,manual,NULL,NULL,NULL,NULL,grey,https://images.craigslist.org/01717_7rEAGC83ubP_0gw0b0_600x450.jpg,NULL,ca,33.6801,-117.9085
7233175648,https://losangeles.craigslist.org/lac/ctd/d/norco-2016-bmw-m4-low-miles-clean-title/7233175648.html,"los angeles",https://losangeles.craigslist.org,39999,2016,bmw,m4,NULL,NULL,gas,61586,clean,automatic,WBS3R9C53GK336618,NULL,NULL,coupe,NULL,https://images.craigslist.org/00M0M_85uXckThh5B_0bM07Q_600x450.jpg,NULL,ca,33.912525,-117.559532
7233175665,https://newyork.craigslist.org/brx/ctd/d/franklin-square-2018-bmw-x6-xdrive35i/7233175665.html,"new york city",https://newyork.craigslist.org,599,2018,bmw,x6,NULL,NULL,gas,26516,clean,automatic,5UXKU2C52J0X49592,fwd,NULL,SUV,NULL,https://images.craigslist.org/00o0o_7vqfEyAGmXv_0cU09G_600x450.jpg,NULL,ny,40.707152,-73.669059
7233175677,https://losangeles.craigslist.org/lgb/ctd/d/north-hollywood-2017-toyota-rav-down/7233175677.html,"los angeles",https://losangeles.craigslist.org,0,2017,toyota,rav4,NULL,NULL,gas,16762,clean,automatic,2T3WFREV2HW403566,fwd,NULL,other,grey,https://images.craigslist.org/00303_7PtZfPqITKI_0cU08B_600x450.jpg,NULL,ca,34.18643,-118.40482
7233175803,https://losangeles.craigslist.org/lac/ctd/d/van-nuys-2014-bmw-528i-528i-4dr-sedan/7233175803.html,"los angeles",https://losangeles.craigslist.org,14995,2014,bmw,528i,NULL,NULL,gas,116698,clean,automatic,WBA5A5C50ED507128,NULL,NULL,sedan,NULL,https://images.craigslist.org/00g0g_j8BkvvgD0qT_0cU09G_600x450.jpg,NULL,ca,34.17652,-118.44823
7233175841,https://losangeles.craigslist.org/lac/cto/d/lancaster-cheyenne/7233175841.html,"los angeles",https://losangeles.craigslist.org,9,1994,chevrolet,,fair,"8 cylinders",gas,16900,salvage,automatic,NULL,rwd,mid-size,truck,green,https://images.craigslist.org/00O0O_lciQc3huWMV_0t20CI_600x450.jpg,NULL,ca,34.7131,-117.8783
7233175926,https://losangeles.craigslist.org/lac/cto/d/beverly-hills-ford-350-v10-221k-miles/7233175926.html,"los angeles",https://losangeles.craigslist.org,13000,2001,ford,"f-350 super duty",excellent,"10 cylinders",diesel,221000,clean,automatic,NULL,fwd,full-size,truck,white,https://images.craigslist.org/00101_8BS5nN7lpGz_0CI0t2_600x450.jpg,NULL,ca,34.0901,-118.4065
7233175982,https://losangeles.craigslist.org/sfv/ctd/d/van-nuys-2010-mercedes-benz-gl-450/7233175982.html,"los angeles",https://losangeles.craigslist.org,10995,2010,mercedes-benz,gl-class,NULL,NULL,gas,155710,clean,automatic,4JGBF7BE2AA590041,NULL,NULL,SUV,NULL,https://images.craigslist.org/00d0d_TQBWMXuuKP_0cU09G_600x450.jpg,NULL,ca,34.17652,-118.44823
7233176020,https://losangeles.craigslist.org/wst/ctd/d/valencia-2017-toyota-tacoma-sr5-skuhx/7233176020.html,"los angeles",https://losangeles.craigslist.org,25952,2017,toyota,tacoma,NULL,"6 cylinders",gas,75706,clean,automatic,NULL,rwd,compact,pickup,white,https://images.craigslist.org/00101_2Vv7WEuPXAx_0ak07K_600x450.jpg,NULL,ca,34.43666,-118.675984
7233176062,https://losangeles.craigslist.org/lac/ctd/d/norco-2015-bmw-series-328i-low-miles/7233176062.html,"los angeles",https://losangeles.craigslist.org,11999,2015,bmw,328i,NULL,NULL,gas,92269,clean,automatic,WBA3C1C50FK118240,NULL,compact,sedan,NULL,https://images.craigslist.org/00N0N_iYDhfWKUAFS_0bM07Q_600x450.jpg,NULL,ca,33.912525,-117.559532
7233176132,https://losangeles.craigslist.org/wst/ctd/d/van-nuys-1979-mg-mgb/7233176132.html,"los angeles",https://losangeles.craigslist.org,8995,1979,NULL,"MG MGB",NULL,NULL,gas,21958,clean,manual,GHN5UL494660G,NULL,NULL,other,red,https://images.craigslist.org/00B0B_454xJbuFBc7_0cU09G_600x450.jpg,NULL,ca,34.17652,-118.44823
7233176148,https://losangeles.craigslist.org/lgb/ctd/d/yorba-linda-2017-chevrolet-chevy-malibu/7233176148.html,"los angeles",https://losangeles.craigslist.org,0,2017,chevrolet,malibu,NULL,NULL,gas,61920,clean,automatic,1G1ZB5ST0HF204725,fwd,full-size,sedan,NULL,https://images.craigslist.org/00O0O_4frfDYFJVYu_0ak07K_600x450.jpg,NULL,ca,33.9058,-117.7865
7233176672,https://losangeles.craigslist.org/sfv/ctd/d/costa-mesa-2019-toyota-tacoma-4x4/7233176672.html,"los angeles",https://losangeles.craigslist.org,42888,2019,toyota,"tacoma 4x4","like new","6 cylinders",gas,17000,clean,automatic,NULL,4wd,NULL,NULL,grey,https://images.craigslist.org/00B0B_9JBL6MuL2ZJ_0gw0b0_600x450.jpg,NULL,ca,33.6801,-117.9085
7233176695,https://losangeles.craigslist.org/wst/cto/d/porsche-targa-speed-manual-arctic/7233176695.html,"los angeles",https://losangeles.craigslist.org,64500,1997,porsche,911,excellent,NULL,gas,100000,clean,manual,NULL,NULL,NULL,coupe,NULL,https://images.craigslist.org/00505_aaMza70pCjg_0g80aL_600x450.jpg,NULL,ca,NULL,NULL
7233177352,https://losangeles.craigslist.org/sgv/cto/d/la-habra-16-honda-crv/7233177352.html,"los angeles",https://losangeles.craigslist.org,16500,2016,honda,crv,NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00909_lUQe05aHXGb_0ne0hq_600x450.jpg,NULL,ca,33.9331,-117.9493
7233177472,https://newyork.craigslist.org/lgi/cto/d/roslyn-heights-bmw-e36-m3-cosmos-black/7233177472.html,"new york city",https://newyork.craigslist.org,7500,1997,bmw,m3,fair,"6 cylinders",gas,NULL,clean,manual,NULL,rwd,NULL,sedan,black,https://images.craigslist.org/00e0e_Oe7NrFY9hb_0t20CI_600x450.jpg,NULL,ny,40.778,-73.637
7233177712,https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2018-lexus-gs-350-rwd/7233177712.html,"los angeles",https://losangeles.craigslist.org,35900,2018,lexus,"gs 350","like new","6 cylinders",gas,12172,clean,automatic,JTHBZ1BL8JA013570,rwd,mid-size,sedan,white,https://images.craigslist.org/00E0E_3YYog3MUEFo_09G07g_600x450.jpg,NULL,ca,34.047083,-118.296512
7233177897,https://losangeles.craigslist.org/wst/ctd/d/valencia-2017-ford-explorer-xlt/7233177897.html,"los angeles",https://losangeles.craigslist.org,26390,2017,ford,explorer,NULL,"4 cylinders",gas,31210,clean,automatic,NULL,fwd,full-size,SUV,white,https://images.craigslist.org/01212_bgdGR53zSwH_0ak07K_600x450.jpg,NULL,ca,34.43666,-118.675984
7233177907,https://losangeles.craigslist.org/wst/ctd/d/costa-mesa-2017-bmw-m3-sedan/7233177907.html,"los angeles",https://losangeles.craigslist.org,57888,2017,bmw,"m3 sedan",excellent,"6 cylinders",gas,9900,clean,manual,NULL,NULL,NULL,NULL,black,https://images.craigslist.org/00v0v_fVBLrzYX2MB_0gw0b0_600x450.jpg,NULL,ca,33.6801,-117.9085
7233177976,https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2018-infiniti-q50-20t-luxe/7233177976.html,"los angeles",https://losangeles.craigslist.org,21900,2018,infiniti,q50,"like new","4 cylinders",gas,28477,clean,automatic,JN1CV7AP8JM240283,rwd,mid-size,sedan,grey,https://images.craigslist.org/00O0O_1ljFr5J1GLy_09G07g_600x450.jpg,NULL,ca,34.047083,-118.296512
7233177988,https://newyork.craigslist.org/brk/ctd/d/brentwood-2010-cadillac-escalade-esv/7233177988.html,"new york city",https://newyork.craigslist.org,17500,2010,cadillac,escalade,NULL,NULL,gas,93000,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00o0o_3HtWAndi3Rb_09G07g_600x450.jpg,NULL,ny,40.759266,-73.263017
7233178328,https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2017-bmw-series-330i-sedan/7233178328.html,"los angeles",https://losangeles.craigslist.org,23900,2017,bmw,3-series,"like new","4 cylinders",gas,36296,clean,manual,WBA8B9C58HK676556,rwd,mid-size,sedan,red,https://images.craigslist.org/00m0m_gp284igZUYm_09G07g_600x450.jpg,NULL,ca,34.047083,-118.296512
7233178491,https://newyork.craigslist.org/que/ctd/d/2017-mercedes-benz-gle-gle-350-4matic/7233178491.html,"new york city",https://newyork.craigslist.org,32995,2017,mercedes-benz,gle,excellent,NULL,gas,53385,clean,automatic,4JGDA5HB1HA991468,4wd,NULL,SUV,white,https://images.craigslist.org/00f0f_4B6gB20wQAV_09G07g_600x450.jpg,NULL,ny,NULL,NULL
7233178783,https://newyork.craigslist.org/brk/cto/d/brooklyn-08-mazda-cx-touring-4cyl-suv/7233178783.html,"new york city",https://newyork.craigslist.org,6300,2008,mazda,cx-7,good,"4 cylinders",gas,108000,clean,automatic,NULL,NULL,mid-size,SUV,black,https://images.craigslist.org/00N0N_f36FcoVXbKZ_0CI0t2_600x450.jpg,NULL,ny,40.6016,-73.9968
7233178813,https://losangeles.craigslist.org/sgv/ctd/d/rosemead-2015-toyota-sienna-le/7233178813.html,"los angeles",https://losangeles.craigslist.org,16800,2015,toyota,"sienna le",excellent,"6 cylinders",gas,88195,clean,automatic,NULL,fwd,NULL,NULL,NULL,https://images.craigslist.org/00U0U_5wUNwQoiFIm_07K05O_600x450.jpg,NULL,ca,34.0658,-118.0853
7233178885,https://losangeles.craigslist.org/sfv/ctd/d/costa-mesa-2011-audi-r8-coupe-speed/7233178885.html,"los angeles",https://losangeles.craigslist.org,88888,2011,audi,"r8 coupe",excellent,"8 cylinders",gas,17000,clean,manual,NULL,NULL,NULL,NULL,grey,https://images.craigslist.org/00A0A_wqabwNmah1_0gw0b0_600x450.jpg,NULL,ca,33.6801,-117.9085
7233178971,https://newyork.craigslist.org/lgi/ctd/d/franklin-square-2017-lexus-is-is-300/7233178971.html,"new york city",https://newyork.craigslist.org,339,2017,lexus,is,NULL,NULL,gas,59900,clean,automatic,JTHCM1D22H5019682,4wd,compact,sedan,white,https://images.craigslist.org/00k0k_j8UbVRFBNV_0ew0aT_600x450.jpg,NULL,ny,40.707152,-73.669059
7233178988,https://losangeles.craigslist.org/sfv/ctd/d/la-crescenta-2013-mini-cooper-hardtop/7233178988.html,"los angeles",https://losangeles.craigslist.org,8995,2013,mini,"cooper hardtop",NULL,NULL,gas,88580,clean,automatic,WMWSU3C55DT544677,NULL,sub-compact,hatchback,white,https://images.craigslist.org/00S0S_akcQDgdlnJ4_0cU09G_600x450.jpg,NULL,ca,34.232563,-118.252673
7233179052,https://newyork.craigslist.org/lgi/ctd/d/franklin-square-2017-bmw-x6-xdrive35i/7233179052.html,"new york city",https://newyork.craigslist.org,539,2017,bmw,x6,NULL,NULL,gas,38234,clean,automatic,5UXKU2C37H0U28981,fwd,NULL,SUV,white,https://images.craigslist.org/00N0N_KR1ysCG0rV_0ew0aT_600x450.jpg,NULL,ny,40.707152,-73.669059
7233179125,https://losangeles.craigslist.org/lac/ctd/d/norco-2017-bmw-m4-competition-pkg-low/7233179125.html,"los angeles",https://losangeles.craigslist.org,46998,2017,bmw,m4,NULL,NULL,gas,28287,clean,automatic,WBS3R9C30HA014430,NULL,compact,coupe,orange,https://images.craigslist.org/00s0s_gbzLlolllcR_0bM07Q_600x450.jpg,NULL,ca,33.912525,-117.559532
7233179161,https://losangeles.craigslist.org/sfv/ctd/d/la-crescenta-2015-hyundai-veloster/7233179161.html,"los angeles",https://losangeles.craigslist.org,7995,2015,hyundai,veloster,NULL,NULL,gas,125966,clean,automatic,KMHTC6AD8FU233789,NULL,compact,coupe,black,https://images.craigslist.org/00X0X_cPcRk2kHOUL_0cU09G_600x450.jpg,NULL,ca,34.232563,-118.252673
7233179294,https://losangeles.craigslist.org/lac/ctd/d/norco-2016-bmw-m3-yas-marina-blue-low/7233179294.html,"los angeles",https://losangeles.craigslist.org,40998,2016,bmw,m3,NULL,NULL,gas,59026,clean,automatic,WBS8M9C5XGP966904,NULL,compact,sedan,blue,https://images.craigslist.org/00606_aLHhQoLHKXb_0bM07Q_600x450.jpg,NULL,ca,33.912525,-117.559532
7233179527,https://losangeles.craigslist.org/lac/ctd/d/norco-2018-bmw-series-430i-sport-pkg/7233179527.html,"los angeles",https://losangeles.craigslist.org,23497,2018,bmw,430i,NULL,NULL,gas,52382,clean,automatic,WBA4W3C55JAC97190,NULL,compact,coupe,blue,https://images.craigslist.org/00b0b_968WqgpxVlK_0bM07Q_600x450.jpg,NULL,ca,33.912525,-117.559532
