state,city,year,manufacturer,model,price,mileage,cylinders,drive,fuel,transmission,url,image_url
ny,new york city,2017,acura,ilx,16796,11936,4 cylinders,fwd,gas,other,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-acura-ilx-base/7233499307.html,https://images.craigslist.org/00303_lgZih0LnEkZ_0ak07K_600x450.jpg
ny,new york city,2017,hyundai,sonata,16756,26705,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-hyundai-sonata-limited/7233499211.html,https://images.craigslist.org/00J0J_Q578jIAnZs_0ak07K_600x450.jpg
ny,new york city,2018,toyota,corolla,15306,29382,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-toyota-corolla-le/7233499109.html,https://images.craigslist.org/00A0A_3NbhEOFknyF_0ak07K_600x450.jpg
ny,new york city,2015,mercedes-benz,gl-class,29995,51982,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/white-plains-2015-mercedes-benz-gl/7233498063.html,https://images.craigslist.org/00909_3g8u48UC2Bz_0ak07K_600x450.jpg
ny,new york city,2014,chevrolet,camaro lt convertible,20990,18936,6 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/fct/ctd/d/westport-2014-chevy-chevrolet-camaro-lt/7233494447.html,https://images.craigslist.org/00P0P_4whbLO6ixtz_0gw0co_600x450.jpg
ny,new york city,2006,acura,mdx touring,2900,190000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/cto/d/yonkers-2006-acura-mdx-nav-backup-camera/7233491092.html,https://images.craigslist.org/00V0V_QK5okQExsR_0k20pA_600x450.jpg
ny,new york city,2012,subaru,forester,10600,108477,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/fct/ctd/d/norwalk-2012-subaru-forester-25x/7233490876.html,https://images.craigslist.org/00V0V_7YhGImsOeD8_0ak07K_600x450.jpg
ny,new york city,2015,toyota,sienna,12782,135145,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/lgi/ctd/d/long-island-city-2015-toyota-sienna-le/7233489835.html,https://images.craigslist.org/00J0J_eXF7VmXKJHc_09G07g_600x450.jpg
ny,new york city,2014,rover,range sport,35590,71237,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/mnh/ctd/d/new-york-2014-land-rover-range-rover/7233486228.html,https://images.craigslist.org/01212_gIpvtyummvB_0gw0co_600x450.jpg
ny,new york city,2014,jeep,wrangler unlimited rubicon,34990,39498,6 cylinders,4wd,gas,other,https://newyork.craigslist.org/mnh/ctd/d/new-york-2014-jeep-wrangler-unlimited/7233486168.html,https://images.craigslist.org/00e0e_dPrcQKAv1l4_0gw0co_600x450.jpg
ny,new york city,2020,dodge,challenger r/t scat pack,39990,1719,8 cylinders,rwd,gas,manual,https://newyork.craigslist.org/mnh/ctd/d/new-york-2020-dodge-challenger-t-scat/7233486170.html,https://images.craigslist.org/00M0M_cucMPTGIIlH_0gw0co_600x450.jpg
ny,new york city,2015,ford,f150 super cab xlt pickup,28990,37572,6 cylinders,4wd,gas,other,https://newyork.craigslist.org/mnh/ctd/d/new-york-2015-ford-f150-super-cab-xlt/7233486164.html,https://images.craigslist.org/00606_bH7OrhEXbSt_0gw0co_600x450.jpg
ny,new york city,2015,ford,transit connect xlt cargo,16900,56000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/lgi/ctd/d/copiague-2015-ford-transit-connect-xlt/7233482009.html,https://images.craigslist.org/00U0U_g843Tjbo5GD_0CI0t2_600x450.jpg
ny,new york city,2006,subaru,wrx,26900,16600,4 cylinders,4wd,gas,manual,https://newyork.craigslist.org/mnh/cto/d/strongsville-2006-subaru-wrx-hawk-eye/7233480066.html,https://images.craigslist.org/00C0C_5RELbv9gZkh_0pO0hc_600x450.jpg
ny,new york city,2007,nissan,murano,3500,117000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/corona-2007-nissan-murano/7233479445.html,https://images.craigslist.org/00000_9e3nogq7LHC_0CI0t2_600x450.jpg
ny,new york city,2009,infiniti,g37s coupe,14000,146000,6 cylinders,rwd,gas,manual,https://newyork.craigslist.org/brx/cto/d/bronx-2009-g37s-manual/7233475212.html,https://images.craigslist.org/00N0N_e3ViJZbyNdx_0CI0lM_600x450.jpg
ny,new york city,2011,bmw,328xi,9500,94030,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-bmw-328i-xdrive/7233469938.html,https://images.craigslist.org/01414_cYAYHJmo22A_0c60qc_600x450.jpg
ny,new york city,2018,jeep,wrangler jk unlimited,34776,33922,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/white-plains-2018-jeep-wrangler-jk/7233469397.html,https://images.craigslist.org/00m0m_6VMkKc2aIx2_0ak07K_600x450.jpg
ny,new york city,2009,jeep,liberty sport 4x4,7900,79682,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/cto/d/tarrytown-2009-jeep-liberty-sport-4x4/7233462039.html,https://images.craigslist.org/00C0C_6Y0LSsdMf9Y_0ww0oo_600x450.jpg
ny,new york city,2015,bmw,5 series,19982,51957,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/mount-kisco-2015-bmw-series-528i-xdrive/7233459179.html,https://images.craigslist.org/00X0X_8wiDSnq2DUY_0ak07K_600x450.jpg
ny,new york city,2010,ford,fusion,7000,36878,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2010-ford-fusion-police-miles/7233439436.html,https://images.craigslist.org/00i0i_31sh1Cswrq7_0CI0t2_600x450.jpg
ny,new york city,2006,chevrolet,malibu ls,2950,175950,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/2006-chevrolet-malibu-ls-sedan-door-22l/7233434222.html,https://images.craigslist.org/00606_2331bdukr0q_0CI0pO_600x450.jpg
ny,new york city,2015,bmw,x1 awd 4dr xdrive28i,16000,61000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/cto/d/east-elmhurst-bmw-miles/7233429398.html,https://images.craigslist.org/00I0I_aTTsI3MfK2P_07K0ak_600x450.jpg
ny,new york city,2003,chrysler,sebring lxi,1900,125489,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/stn/cto/d/staten-island-2003-chrysler-sebring-lxi/7233425381.html,https://images.craigslist.org/00101_i21rQ67RhFr_0uq0sf_600x450.jpg
ny,new york city,2016,toyota,rav4 le awd,18000,20503,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/cto/d/south-richmond-hill-2016-rav4-awd-miles/7233423611.html,https://images.craigslist.org/00909_bSEiG1nRHHm_0gw0co_600x450.jpg
ny,new york city,2012,chevrolet,tahoe ltz,14500,165000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2012-chevrolet-tahoe-ltz/7233418349.html,https://images.craigslist.org/00707_lkDUKAfr9ek_0CI0t2_600x450.jpg
ny,new york city,2011,hyundai,elantra gls 4dr sedan,5900,121000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/fairfield-2011-hyundai-elantra-gls-4cyl/7233414884.html,https://images.craigslist.org/00q0q_iZpo5bLBLUd_0CI0iP_600x450.jpg
ny,new york city,2004,lexus,es330,3750,183000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/norwalk-2004-lexus-es330-loaded-silver/7233412847.html,https://images.craigslist.org/00y0y_9kSHS7nsjhq_0CI0t2_600x450.jpg
ny,new york city,2007,toyota,corolla,4500,100000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/stn/cto/d/staten-island-toyota-corolla-low-miles/7233411484.html,https://images.craigslist.org/00S0S_bYMKjWovqNz_0CI0t2_600x450.jpg
ny,new york city,2008,bmw,535xi,8000,117777,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/cto/d/staten-island-bmw-535xi-2008/7233410497.html,https://images.craigslist.org/00o0o_1k0yfOmTkrT_0pO0jm_600x450.jpg
ny,new york city,2015,honda,crv,14800,65500,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/cto/d/flushing-2015-honda-crv-lx-awd-low-miles/7233410189.html,https://images.craigslist.org/00j0j_ajKnpaTTv3a_0gl0t2_600x450.jpg
ny,new york city,2012,ram,1500 sport 4x4,17500,143000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2012-dodge-ram-1500-crew-cap/7233409594.html,https://images.craigslist.org/00707_56F1AVty5Ve_0CI0t2_600x450.jpg
ny,new york city,2012,chrysler,town & country,8900,102000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2012-chrysler-town-and-country/7233406560.html,https://images.craigslist.org/00Z0Z_aR1u8XZDBFB_0pO0jm_600x450.jpg
ny,new york city,2011,chevrolet,aveo lt,3600,86581,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/astoria-2011-chevy-aveo/7233404382.html,https://images.craigslist.org/00f0f_eNVNUCf1QKd_0CI0t2_600x450.jpg
ny,new york city,2013,dodge,durango crew,15500,104000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-dodge-durango-crew/7233403288.html,https://images.craigslist.org/00X0X_jETmsItK8LA_0CI0t2_600x450.jpg
ny,new york city,2011,gmc,acadia sle awd,8900,118000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-gmc-acadia-sle-4x4-clean/7233401791.html,https://images.craigslist.org/00d0d_apWmCrDVSeA_0CI0t2_600x450.jpg
ny,new york city,2010,mercedes-benz,benz e350 4matic sport,12700,119000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2010-mercedes-benz-class-e350/7233401529.html,https://images.craigslist.org/01616_gGElMEhJnnt_0g80g8_600x450.jpg
ny,new york city,2013,fiat,500 sport,3700,129000,4 cylinders,fwd,gas,manual,https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-fiat-500sport/7233399599.html,https://images.craigslist.org/00e0e_1VwxTKauISg_0CI0t2_600x450.jpg
ny,new york city,2003,subaru,forester,3995,147000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brx/cto/d/bronx-2003-awd-subaru-forester/7233398650.html,https://images.craigslist.org/00Z0Z_4dd3bs5vrpM_0CI0lM_600x450.jpg
ny,new york city,2020,toyota,camry se,20995,12642,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/jamaica-2020-toyota-camry-se/7233397029.html,https://images.craigslist.org/00909_9twc3dU0v1X_0wD0t2_600x450.jpg
ny,new york city,2019,nissan,kicks sv,15995,22828,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/jamaica-2019-nissan-kick-sv/7233396788.html,https://images.craigslist.org/00h0h_ilTMD7MQDBm_08a08R_600x450.jpg
ny,new york city,2008,bmw,528xi awd,7200,111000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2008-bmw-528xi/7233396637.html,https://images.craigslist.org/00909_cWUisQvW90z_0CI0t1_600x450.jpg
ny,new york city,2019,kia,soul + automatic,13995,2891,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/jamaica-2019-kia-soul-plus/7233396578.html,https://images.craigslist.org/00303_8bVMdNs3YO3_07y06P_600x450.jpg
ny,new york city,2020,nissan,altima 2.5 s,17495,21791,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/jamaica-2020-nissan-altima/7233396312.html,https://images.craigslist.org/00n0n_7fvYkLkoS5M_0CI0t2_600x450.jpg
ny,new york city,2004,audi,a8l quattro,4200,120000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/cto/d/staten-island-audi-a8l-quattro/7233395957.html,https://images.craigslist.org/00h0h_cBBfRnyZbuX_0CI0lM_600x450.jpg
ny,new york city,2012,honda,accord cpe exl,9495,54973,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/jamaica-2012-honda-accord-cpe-exl-navi/7233395594.html,https://images.craigslist.org/00E0E_dZBaV5Tb0VC_0cT08H_600x450.jpg
ny,new york city,2020,toyota,camry se,20995,12642,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/jamaica-2020-toyota-camry-se/7233395313.html,https://images.craigslist.org/00909_9twc3dU0v1X_0wD0t2_600x450.jpg
ny,new york city,2017,nissan,sentra,13321,48077,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/ozone-park-nissan-sentra-sv-single/7233391075.html,https://images.craigslist.org/00A0A_h4dNXgRAYfN_0CI0t2_600x450.jpg
ny,new york city,2010,mercedes-benz,e-class e350,9900,137000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2010-mercedes-benz-class-e350/7233388437.html,https://images.craigslist.org/00T0T_4YJMcgIH4vm_0CI0t2_600x450.jpg
ny,new york city,2015,hyundai,sonata,11000,79559,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2015-hyundai-sonata-spoart/7233385399.html,https://images.craigslist.org/00V0V_88e9V8kzFjO_04Q06s_600x450.jpg
ny,new york city,2006,honda,civic lx,3300,190000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/corona-honda-civic-2006/7233377937.html,https://images.craigslist.org/00e0e_8w3uR58mPUu_0e80t2_600x450.jpg
ny,new york city,2010,honda,pilot touring,9500,78300,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-honda-pilot-ex-awd-dvd/7233377391.html,https://images.craigslist.org/00202_pzHl7gTX8T_0CI0t2_600x450.jpg
ny,new york city,2013,ford,explorer limited,12900,65200,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-ford-explorer-limited-awd/7233377132.html,https://images.craigslist.org/00606_9JBsk7WV6LL_0CI0t2_600x450.jpg
ny,new york city,2011,acura,mdx,10900,75000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2011-acura-mdx-technology/7233376706.html,https://images.craigslist.org/00g0g_8DJ36rRgYkY_0CI0t2_600x450.jpg
ny,new york city,2020,nissan,altima,16495,21791,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-2020-nissan-altima/7233376497.html,https://images.craigslist.org/00n0n_7fvYkLkoS5M_0CI0t2_600x450.jpg
ny,new york city,2018,mercedes-benz,gle,19950,63739,6 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/brx/ctd/d/miami-2018-mercedes-benz-gle-gle-350/7233370785.html,https://images.craigslist.org/00l0l_2zPQgkJosOG_0gw0b1_600x450.jpg
ny,new york city,2004,acura,tl,4000,158644,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/ozone-park-2004-acura-tl/7233370761.html,https://images.craigslist.org/00n0n_iZLSUSVnZyW_07K0ak_600x450.jpg
ny,new york city,2008,mercedes-benz,benz e320 diesel,5500,200000,6 cylinders,rwd,diesel,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2008-mercedes-benz-e320/7233369408.html,https://images.craigslist.org/00S0S_1JyBAygPCR_0xS0pp_600x450.jpg
ny,new york city,2009,honda,pilot awd exl,8900,99000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/cto/d/maspeth-2009-honda-pilot-awd-ex/7233366960.html,https://images.craigslist.org/00Y0Y_ivmfeMYNVUq_0jm0ew_600x450.jpg
ny,new york city,2004,toyota,camry solara sle v6,3300,145000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2003-toyota-solara-sle-v6/7233365878.html,https://images.craigslist.org/01717_247Pc8S5WPO_0CI0t2_600x450.jpg
ny,new york city,2010,bmw,328i,6000,203000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/cto/d/jackson-heights-bmw-328i-xdrive-2010-obo/7233355545.html,https://images.craigslist.org/00303_49liUZcMTRU_0zN0t2_600x450.jpg
ny,new york city,2011,acura,mdx,9800,154000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/stamford-2011-acura-mdx-advance-package/7233353126.html,https://images.craigslist.org/00u0u_35MrZUrHw0a_0uY0ek_600x450.jpg
ny,new york city,2006,subaru,impreza outback sport,2800,72909,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/fairfield-2006-subaru-impreza-outback/7233352008.html,https://images.craigslist.org/00x0x_iJZYEhDebhJ_0jm0aT_600x450.jpg
ny,new york city,2015,nissan,altima,9999,74000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-sale/7233351374.html,https://images.craigslist.org/00M0M_fexeJDeS3e3_0CI0t2_600x450.jpg
ny,new york city,2007,dodge,caliber sxt,2100,150000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-car/7233347861.html,https://images.craigslist.org/00707_5iUqvMvpJ5h_0CI0t2_600x450.jpg
ny,new york city,2011,nissan,altima 3.5 sr,5000,52000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/stamford-2011-nissan-altima-35-sr-coupe/7233346615.html,https://images.craigslist.org/00000_cpuiMNpf5Hq_0CI0t2_600x450.jpg
ny,new york city,2005,lexus,gx470,7900,98205,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2005-lexus-gx470/7233340443.html,https://images.craigslist.org/00G0G_bDVmbZlWZL9_0CI0t2_600x450.jpg
ny,new york city,2014,honda,pilot,13497,163799,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2014-honda-pilot-ex-4wd-suv/7233335805.html,https://images.craigslist.org/00P0P_gIj58dM7qqH_0gw0co_600x450.jpg
ny,new york city,2013,mini,coupe,8497,89242,4 cylinders,fwd,gas,manual,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-mini-cooper-2dr-coupe/7233335392.html,https://images.craigslist.org/00505_iT4sOpYsqx9_0gw0co_600x450.jpg
ny,new york city,2018,honda,civic,14997,30590,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-honda-civic-lx-only-30k/7233335009.html,https://images.craigslist.org/00J0J_8cfZcVo1fRH_0gw0co_600x450.jpg
ny,new york city,2014,jeep,compass,9997,120160,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2014-jeep-compass-sport-4x4/7233334173.html,https://images.craigslist.org/01515_c8IlVg0vCEs_0gw0co_600x450.jpg
ny,new york city,2013,hyundai,sonata,9997,106718,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-hyundai-sonata-limited-no/7233333761.html,https://images.craigslist.org/00O0O_jq7koO1FMkE_0gw0co_600x450.jpg
ny,new york city,2015,nissan,quest,16997,35803,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-nissan-quest-35-sl/7233333290.html,https://images.craigslist.org/01212_bOx3g9ncnx2_0gw0co_600x450.jpg
ny,new york city,2010,toyota,highlander,11497,162187,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-toyota-highlander-limited/7233332905.html,https://images.craigslist.org/00404_30qzMAQ8YyB_0gw0co_600x450.jpg
ny,new york city,2013,kia,sorento,9497,133752,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-kia-sorento-sx-awd-suv/7233332425.html,https://images.craigslist.org/00U0U_5mrb5Ani3QH_0gw0co_600x450.jpg
ny,new york city,2015,subaru,outback 2.5i premium,14500,86000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2015-subaru-outback-25i/7233332039.html,https://images.craigslist.org/00k0k_iRyNbkpiGYs_0jm0ew_600x450.jpg
ny,new york city,2012,mazda,mazda3,6997,97271,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-mazda-mazda3-touring/7233331821.html,https://images.craigslist.org/00S0S_lNO52QBKfhH_0gw0co_600x450.jpg
ny,new york city,2013,toyota,prius c,7997,127572,4 cylinders,fwd,hybrid,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-toyota-prius-1-ownerno/7233330829.html,https://images.craigslist.org/00L0L_3aaiKaek06u_0gw0co_600x450.jpg
ny,new york city,2014,fiat,500l,11997,59964,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2014-fiat-500l-lounge-top-of/7233330312.html,https://images.craigslist.org/00505_8riqT4LP2wJ_0gw0co_600x450.jpg
ny,new york city,2014,toyota,prius c,7500,103808,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/lgi/cto/d/valley-stream-2014-toyota-prius-hybrid/7233326675.html,https://images.craigslist.org/00r0r_kb6qi3loz3L_0ak07K_600x450.jpg
ny,new york city,1986,chevrolet,caprice,6000,46658,8 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/wch/cto/d/tarrytown-1986-chevrolet-caprice/7233326477.html,https://images.craigslist.org/00K0K_6bsRiT8GHJw_0CI0pQ_600x450.jpg
ny,new york city,2017,cadillac,escalade esv standard,33900,87427,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/ctd/d/staten-island-2017-cadillac-escalade/7233322378.html,https://images.craigslist.org/00D0D_9iV4VKKZtXw_0fe0bq_600x450.jpg
ny,new york city,2019,dodge,charger,62500,1858,8 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/stn/cto/d/barnegat-light-2019-dodge-charger-srt/7233318921.html,https://images.craigslist.org/00R0R_3kJvEfCEuuX_0CI0t2_600x450.jpg
ny,new york city,2017,jeep,compass,12999,55000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2017-jeep-compass/7233317803.html,https://images.craigslist.org/00b0b_kusDkKcUgUm_0ew0aT_600x450.jpg
ny,new york city,2011,bmw,328xi,8499,95000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2011-bmw-328xi-fully/7233317645.html,https://images.craigslist.org/00D0D_kqhf53ncBUg_0ew0aT_600x450.jpg
ny,new york city,2013,nissan,rogue,7499,81886,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2013-nissan-rogue/7233317097.html,https://images.craigslist.org/00707_6HfnEUd3K3Q_0ew0aT_600x450.jpg
ny,new york city,2012,nissan,rogue s,6999,81000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2012-nissan-rogue/7233316871.html,https://images.craigslist.org/00m0m_dUnhEhqFvnB_0ew0aT_600x450.jpg
ny,new york city,2016,honda,crv ex awd,11999,94000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2016-honda-hrv-gas/7233316744.html,https://images.craigslist.org/00X0X_gF2cc06YSaE_0ew0aT_600x450.jpg
ny,new york city,2007,honda,crv ex-l,5000,167000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/cto/d/flushing-2007-honda-cr-awd-ex/7233316009.html,https://images.craigslist.org/00r0r_8JAV3Vqa4j4_0CI0t2_600x450.jpg
ny,new york city,2017,toyota,sienna le,20000,58000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/college-point-toyota-sienna-le-owner/7233314284.html,https://images.craigslist.org/00h0h_4ecMzoKj5y5_0CI0t2_600x450.jpg
ny,new york city,2014,lincoln,mkt town car livery,8900,135924,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/ctd/d/staten-island-2014-lincoln-mkt-town-car/7233313115.html,https://images.craigslist.org/00505_g0IMTbEioi0_0fe0bq_600x450.jpg
ny,new york city,2001,buick,lesabre,2900,93000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/lgi/cto/d/inwood-2001-buick-lesabre-limited/7233313034.html,https://images.craigslist.org/00H0H_jxoy72yThWY_0lM0t2_600x450.jpg
ny,new york city,2015,lincoln,mkt town car livery,10900,98756,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/ctd/d/staten-island-2015-lincoln-mkt-town-car/7233312932.html,https://images.craigslist.org/00s0s_8WNqZTk5tmt_0fe0bq_600x450.jpg
ny,new york city,2013,lincoln,mkt town car limousine,19900,75106,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/ctd/d/staten-island-2013-lincoln-mkt-town-car/7233312733.html,https://images.craigslist.org/00B0B_kxx8u5pVzd1_0fe0bq_600x450.jpg
ny,new york city,2008,jeep,wrangler,13995,112788,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/east-northport-jeep-wrangler-excellent/7233312466.html,https://images.craigslist.org/00o0o_3HOIwZ55Jco_0ak07K_600x450.jpg
ny,new york city,2000,toyota,camry,2995,117068,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/east-northport-toyota-camry-excellent/7233312294.html,https://images.craigslist.org/00C0C_2uKlNSGR5iZ_0ak07K_600x450.jpg
ny,new york city,2011,ford,f750,37500,350000,6 cylinders,rwd,diesel,automatic,https://newyork.craigslist.org/fct/cto/d/danbury-2011-ford-f750-car-carrier-flat/7233312093.html,https://images.craigslist.org/00n0n_g6bR8NAeyyf_06s04Q_600x450.jpg
ny,new york city,2007,chevrolet,express 3500,6000,175000,8 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/bayside-2007-chevrolet-express/7233309571.html,https://images.craigslist.org/00r0r_9BySmmkTGO5_0CI0t2_600x450.jpg
ny,new york city,2011,honda,cr-v,7450,141233,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/paterson-2011-honda-cr-se-awd-4dr-suv/7233285415.html,https://images.craigslist.org/00y0y_6PMpYWAy4j1_0ak06T_600x450.jpg
ny,new york city,2017,kia,sorento,11400,106668,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/stn/ctd/d/paterson-2017-kia-sorento-lx-4dr-suv/7233285119.html,https://images.craigslist.org/00m0m_gqnRxw3WeHQ_0ak06T_600x450.jpg
ny,new york city,2015,hyundai,sonata,7700,128234,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brx/ctd/d/paterson-2015-hyundai-sonata-se-4dr/7233284911.html,https://images.craigslist.org/00h0h_gxP3dJvbasq_0ak06T_600x450.jpg
ny,new york city,2013,dodge,journey,7400,97802,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/paterson-2013-dodge-journey-american/7233284447.html,https://images.craigslist.org/00W0W_1l1vre26k1k_0ak06T_600x450.jpg
ny,new york city,2010,mazda,6 grand touring,4700,147000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2010-mazda-grand-touring/7233284146.html,https://images.craigslist.org/00p0p_eDSnyt7JGLg_0jm0ew_600x450.jpg
ny,new york city,1987,mercedes-benz,benz 560 sec,8995,124000,8 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/brx/cto/d/bronx-1987-mercedes-benz-560-sec/7233280779.html,https://images.craigslist.org/01616_kmX3KzOMwVF_0CI0t2_600x450.jpg
