state,year,manufacturer,model,price,mileage,drive_type,transmission,fuel,url,img
CA,2013,Lexus,ES,16000,58200,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHBK1GG8D2074562/2013-lexus-es/,https://listings-prod.tcimg.net/listings/176989/62/45/JTHBK1GG8D2074562/6WZ6ERKSHTI6PGJQ3T5GD7B6WQ-cr-360.jpg
CA,2011,Honda,Accord,5500,163298,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCP2F36BA054827/2011-honda-accord/,https://listings-prod.tcimg.net/listings/167823/27/48/1HGCP2F36BA054827/R6SXPJHNCW5XKZ7YPSCFT74A4U-cr-360.jpg
CA,2010,Toyota,Prius,8169,113350,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU0A0087537/2010-toyota-prius/,https://listings-prod.tcimg.net/listings/176989/37/75/JTDKN3DU0A0087537/WQXCGIHH6CXJMEQEZCO5SHL2FQ-cr-360.jpg
CA,2010,Porsche,Panamera,29750,108200,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WP0AC2A72AL090268/2010-porsche-panamera/,https://listings-prod.tcimg.net/listings/176989/68/02/WP0AC2A72AL090268/L2DJU4YMCXM7CFXHHIHXUWNFIU-cr-360.jpg
CA,2013,Ford,CMax,7995,93406,FWD,Automatic,Plug-In Hybrid,https://www.truecar.com/used-cars-for-sale/listing/1FADP5CU5DL521329/2013-ford-c-max/,https://listings-prod.tcimg.net/listings/109966/29/13/1FADP5CU5DL521329/VQ5UT2G7OYDY6MQSXWUIULFMSI-cr-360.jpg
CA,2019,Nissan,Altima,14988,36006,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4BV7KC219996/2019-nissan-altima/,https://listings-prod.tcimg.net/listings/146965/96/99/1N4BL4BV7KC219996/7LMTWINTD6CYQA7MJI6COPOTRI-cr-360.jpg
CA,2013,Ford,SuperDutyF250,12990,129305,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FTBF2A68DEB46662/2013-ford-super-duty-f-250/,https://listings-prod.tcimg.net/listings/42026/62/66/1FTBF2A68DEB46662/AD2KNITB5RI7E3G2Z77ANGC6XU-cr-360.jpg
CA,2014,Toyota,Prius,14439,48260,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DUXE1861163/2014-toyota-prius/,https://listings-prod.tcimg.net/listings/176989/63/11/JTDKN3DUXE1861163/R7O67RCU3J3EW7S6AUBDJL7YXQ-cr-360.jpg
CA,2019,Nissan,Rogue,16500,33342,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNMAT2MV6KP507301/2019-nissan-rogue/,https://listings-prod.tcimg.net/listings/213192/01/73/KNMAT2MV6KP507301/OUEMX7V7XGX7TZSECODKLUPVEA-cr-360.jpg
NY,2013,Ram,1500,12995,139390,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C6RR7FT1DS618260/2013-ram-1500/,https://listings-prod.tcimg.net/listings/54321/60/82/1C6RR7FT1DS618260/KXA2BHYOUDYKIFURN5RZBXJTIU-cr-360.jpg
NY,2016,Honda,Civic,11995,50295,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/19XFC2F5XGE041544/2016-honda-civic/,https://listings-prod.tcimg.net/listings/189396/44/15/19XFC2F5XGE041544/ACRVIF6W7BNB56GJ3CUM3NUGPU-cr-360.jpg
NY,2018,Kia,Forte,10981,23458,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3KPFL4A78JE178428/2018-kia-forte/,https://listings-prod.tcimg.net/listings/77950/28/84/3KPFL4A78JE178428/KAR6LVRWN64H36IE3CDB2LU6DE-cr-360.jpg
NY,2019,Nissan,Altima,13195,35987,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4BV5KC227014/2019-nissan-altima/,https://listings-prod.tcimg.net/listings/87990/14/70/1N4BL4BV5KC227014/UFLJEFKK3JZI4VHXOVXFD6VHUM-cr-360.jpg
NY,2018,Nissan,RogueSport,12695,42206,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN1BJ1CR0JW203509/2018-nissan-rogue-sport/,https://listings-prod.tcimg.net/listings/143272/09/35/JN1BJ1CR0JW203509/FB3EIOPONTIMFCNDBVTM6HW7VQ-cr-360.jpg
NY,2017,Nissan,Altima,8995,114135,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP8HC113655/2017-nissan-altima/,https://listings-prod.tcimg.net/listings/189396/55/36/1N4AL3AP8HC113655/EZRFLRAOMU5M6LBV5M3L5HL3NA-cr-360.jpg
NY,2015,Chevrolet,Equinox,6995,145469,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2GNFLEEKXF6108867/2015-chevrolet-equinox/,https://listings-prod.tcimg.net/listings/54321/67/88/2GNFLEEKXF6108867/UN7PWEI55M3J2KGNQPUDZC3DEE-cr-360.jpg
NY,2013,Toyota,Camry,6995,139125,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T1BF1FK8DU674638/2013-toyota-camry/,https://listings-prod.tcimg.net/listings/58521/38/46/4T1BF1FK8DU674638/PY2SAZG2ZBPMRMX6ACWUWYQMPA-og-360.jpg
NY,2020,Nissan,Sentra,14295,5679,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1AB8CV7LY232600/2020-nissan-sentra/,https://listings-prod.tcimg.net/listings/143272/00/26/3N1AB8CV7LY232600/PICJBPQTEABM5HJGHW4JXPP32A-cr-360.jpg
NJ,2020,Ford,Edge,23697,16067,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2FMPK3J9XLBA17488/2020-ford-edge/,https://listings-prod.tcimg.net/listings/83522/88/74/2FMPK3J9XLBA17488/6XKZWTTDTZWQDWB4K2T6BBWYEM-cr-360.jpg
NY,2017,Mercedes-Benz,CClass,28902,21121,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/55SWF4KB9HU194845/2017-mercedes-benz-c-class/,https://listings-prod.tcimg.net/listings/2441/45/48/55SWF4KB9HU194845/6FMBLEADMPREQA3PGV6FAV2SDQ-cr-360.jpg
NJ,2020,Chevrolet,Equinox,17897,32301,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2GNAXUEV4L6137943/2020-chevrolet-equinox/,https://listings-prod.tcimg.net/listings/83522/43/79/2GNAXUEV4L6137943/SG67NV5K62JJE3WANGO2TXG5X4-cr-360.jpg
NJ,2020,Ford,Edge,23897,13084,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2FMPK4J95LBA74395/2020-ford-edge/,https://listings-prod.tcimg.net/listings/83522/95/43/2FMPK4J95LBA74395/LIG7SACBGAU3PJ6EUZDXKGGJOI-cr-360.jpg
NY,2009,Toyota,Camry,6500,157001,FWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T1BE46K29U830958/2009-toyota-camry/,https://listings-prod.tcimg.net/listings/58521/58/09/4T1BE46K29U830958/4SETSPFNQA3ZV7JA5MWLXPAWDM-og-360.jpg
NY,2013,BMW,3Series,10995,99877,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBA3B5G56DNS00456/2013-bmw-3-series/,https://listings-prod.tcimg.net/listings/54321/56/04/WBA3B5G56DNS00456/7KSVHM2YRQZZIW6N4PFRQVAMSU-cr-360.jpg
NY,2008,Dodge,GrandCaravan,5998,53848,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1D8HN54P28B139587/2008-dodge-grand-caravan/,https://listings-prod.tcimg.net/listings/21236/87/95/1D8HN54P28B139587/CRB3P3FVODSJAMNSHH4LEVVOXE-cr-360.jpg
NY,2014,Honda,Accord,8890,79615,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F56EA225785/2014-honda-accord/,https://listings-prod.tcimg.net/listings/143272/85/57/1HGCR2F56EA225785/JECVU3WBLGAVONLXY3EEJMDJFI-cr-360.jpg
NY,2017,Hyundai,Tucson,13499,58147,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KM8J33A4XHU416930/2017-hyundai-tucson/,https://listings-prod.tcimg.net/listings/113179/30/69/KM8J33A4XHU416930/26DYOKSVF5SU2BH64OKRZCYPPA-cr-360.jpg
NJ,2010,Honda,Civic,3499,170088,FWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/19XFA1E63AE044111/2010-honda-civic/,https://listings-prod.tcimg.net/listings/21504/11/41/19XFA1E63AE044111/3ETHO7T2ZE3OFBVNEEEUUYUZKA-cr-360.jpg
NY,2016,Ram,1500,17995,128271,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C6RR7KT8GS167497/2016-ram-1500/,https://listings-prod.tcimg.net/listings/47352/97/74/1C6RR7KT8GS167497/G2MPRWAZ6QKOF6XDPBTB6NFKNI-cr-360.jpg
NY,2020,Nissan,Maxima,18800,15867,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AA6CV8LC368091/2020-nissan-maxima/,https://listings-prod.tcimg.net/listings/143272/91/80/1N4AA6CV8LC368091/QPYIH3FNT5P5CNTAJLE3MRDAAY-cr-360.jpg
NY,2017,Lexus,GX,34995,34501,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTJBM7FX0H5165777/2017-lexus-gx/,https://listings-prod.tcimg.net/listings/5836/77/57/JTJBM7FX0H5165777/NZ5WMLWTLUKJZKACKG7EWWPYRE-cr-360.jpg
NJ,2016,Nissan,Rogue,15981,13028,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1AT2MV9GC913034/2016-nissan-rogue/,https://listings-prod.tcimg.net/listings/190585/34/30/5N1AT2MV9GC913034/IEW6IQZF6IQALNH3OH3R3TVXQ4-cr-360.jpg
NJ,2019,Toyota,Corolla,12897,35410,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T1BURHE5KC240929/2019-toyota-corolla/,https://listings-prod.tcimg.net/listings/83522/29/09/2T1BURHE5KC240929/D7XDPBJEIG62WYFNMQL2VAKVPA-cr-360.jpg
NY,2007,Mercedes-Benz,MClass,5995,147112,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4JGBB86E37A252488/2007-mercedes-benz-m-class/,https://listings-prod.tcimg.net/listings/47352/88/24/4JGBB86E37A252488/V53SQAOROXAETPQKEF5UMXHWXY-cr-360.jpg
NY,2017,Hyundai,Sonata,12981,45009,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPE34AFXHH500866/2017-hyundai-sonata/,https://listings-prod.tcimg.net/listings/76435/66/08/5NPE34AFXHH500866/UZ5D6PLP7HKTM5PX7JRSMGZIOY-cr-360.jpg
NY,2018,Honda,Civic,13995,114651,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SHHFK7G41JU208895/2018-honda-civic/,https://listings-prod.tcimg.net/listings/51953/95/88/SHHFK7G41JU208895/GNPSKDUY67THW3GXMIOFX5H2BA-cr-360.jpg
NY,2010,Subaru,Impreza,7450,107986,AWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/JF1GH6A68AG815431/2010-subaru-impreza/,https://listings-prod.tcimg.net/listings/105145/31/54/JF1GH6A68AG815431/GUB2CUAS5X26UEYKD3KBNLEFE4-og-360.jpg
NY,2015,Lexus,LS,29995,53714,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHBL5EF1F5135444/2015-lexus-ls/,https://listings-prod.tcimg.net/listings/98024/44/54/JTHBL5EF1F5135444/LIGHR2LCPDRFVDW5UE2E2QOYT4-cr-360.jpg
NY,2015,Honda,Accord,11995,31453,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F83FA244225/2015-honda-accord/,https://listings-prod.tcimg.net/listings/143272/25/42/1HGCR2F83FA244225/5WCY4OENCXGSYPFHGXDOUX5COM-cr-360.jpg
CA,1999,Mercedes-Benz,SL,8995,80000,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDBFA68F7XF175290/1999-mercedes-benz-sl/,https://listings-prod.tcimg.net/listings/32157/90/52/WDBFA68F7XF175290/XSNRDOCJ3FITDQ7A7R7ZSVRRY4-cr-360.jpg
CA,2018,Toyota,Camry,17988,39801,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTNB11HK9J3050411/2018-toyota-camry/,https://listings-prod.tcimg.net/listings/146965/11/04/JTNB11HK9J3050411/UOT62MUEPEG2JYX6YREBMPKZGI-cr-360.jpg
CA,2017,Honda,Civic,16861,36619,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2HGFC1F79HH641927/2017-honda-civic/,https://listings-prod.tcimg.net/listings/8313/27/19/2HGFC1F79HH641927/FL6FSNQP5HHR2R7KOSHC77A64Y-cr-360.jpg
CA,2011,Porsche,Cayenne,20399,60224,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WP1AA2A22BLA03544/2011-porsche-cayenne/,https://listings-prod.tcimg.net/listings/190695/44/35/WP1AA2A22BLA03544/MG6T4UVJ35DITCTMWSDBWQHF3Y-cr-360.jpg
CA,2018,Toyota,RAV4,20575,25420,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTMWFREV3JJ742261/2018-toyota-rav4/,https://listings-prod.tcimg.net/listings/8313/61/22/JTMWFREV3JJ742261/D7KILBMABCJR4L4LWQWV2CSZRI-cr-360.jpg
CA,2018,Audi,A3,21694,12174,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WAUAUGFF7J1002480/2018-audi-a3/,https://listings-prod.tcimg.net/listings/1695/80/24/WAUAUGFF7J1002480/F2RY4KU6KGH6DS3BQ675R5AABY-cr-360.jpg
CA,2017,Ford,F150,14999,92285,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FTMF1C87HKC49242/2017-ford-f-150/,https://listings-prod.tcimg.net/listings/87910/42/92/1FTMF1C87HKC49242/FWU24RDC55AGUIVU2L5O6IGRF4-cr-360.jpg
CA,2017,Honda,Odyssey,23474,33053,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNRL5H63HB010281/2017-honda-odyssey/,https://listings-prod.tcimg.net/listings/8313/81/02/5FNRL5H63HB010281/SR7YZVPKC3UDO6RRDJXUBHNMYY-cr-360.jpg
CA,2018,Audi,A4,25394,15297,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WAUKMAF40JA004507/2018-audi-a4/,https://listings-prod.tcimg.net/listings/1695/07/45/WAUKMAF40JA004507/CWD7LORU2O3ZP5M4OPM6YR7PFY-cr-360.jpg
CA,2018,Audi,Q5,32694,29655,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WA1BNAFY2J2033790/2018-audi-q5/,https://listings-prod.tcimg.net/listings/1695/90/37/WA1BNAFY2J2033790/NOJL5WHYM7UM72N3B4M6U673OQ-cr-360.jpg
CA,2012,Hyundai,Sonata,7999,70844,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPEB4AC0CH463408/2012-hyundai-sonata/,https://listings-prod.tcimg.net/listings/87910/08/34/5NPEB4AC0CH463408/MDMK6DVZS6YMLVKSHWQN6VEF4E-cr-360.jpg
CA,2019,Nissan,Sentra,12590,34090,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP6KY238398/2019-nissan-sentra/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/98/83/3N1AB7AP6KY238398/BETP3XU53VIEOQJZDOX2W34M5A-cr-360.jpg
CA,2018,Mercedes-Benz,CClass,25920,32774,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/55SWF4JB8JU241242/2018-mercedes-benz-c-class/,https://listings-prod.tcimg.net/listings/193133/42/12/55SWF4JB8JU241242/AF5HDJK246X3NGRVQQ5LAZPNUA-cr-360.jpg
CA,2018,Honda,Accord,20998,32928,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCV1F37JA029952/2018-honda-accord/,https://listings-prod.tcimg.net/listings/8313/52/99/1HGCV1F37JA029952/DU2VMTOBIC6HHJUVJ3WPXINV3Y-cr-360.jpg
CA,2016,Honda,Civic,15458,23000,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2HGFC3B32GH353695/2016-honda-civic/,https://listings-prod.tcimg.net/listings/176989/95/36/2HGFC3B32GH353695/SJZHYMDWV6XZXB4THMZVSC456M-cr-360.jpg
CA,2015,Nissan,Altima,8999,76751,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP5FC481580/2015-nissan-altima/,https://listings-prod.tcimg.net/listings/87910/80/15/1N4AL3AP5FC481580/DYDPY5RVWVRDX6VAGEXWTUMDDY-cr-360.jpg
CA,2014,Ram,1500,18991,76602,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C6RR6GT5ES408433/2014-ram-1500/,https://listings-prod.tcimg.net/listings/182547/33/84/1C6RR6GT5ES408433/OVAZ2Z5NR7K25CQIVX5A4W5A74-cr-360.jpg
CA,2018,Porsche,Macan,44992,13388,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WP1AA2A54JLB02987/2018-porsche-macan/,https://listings-prod.tcimg.net/listings/5004/87/29/WP1AA2A54JLB02987/OGSNBVRFHTCPDLUE2IEWYIF3PU-cr-360.jpg
CA,2010,Volkswagen,Jetta,6995,75205,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3VWAZ7AJ6AM113876/2010-volkswagen-jetta/,https://listings-prod.tcimg.net/listings/119508/76/38/3VWAZ7AJ6AM113876/MZ6SX6IKJORIM7JRZZLR5MLJVY-cr-360.jpg
CA,2007,Lexus,SC,10995,149155,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTHFN45Y779011163/2007-lexus-sc/,https://listings-prod.tcimg.net/listings/93074/63/11/JTHFN45Y779011163/OCR5PENNUGZYFSFVCIENTRNO7U-cr-360.jpg
CA,2015,Nissan,Altima,10990,71534,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP8FN884926/2015-nissan-altima/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/26/49/1N4AL3AP8FN884926/UUN6WHJK7D7IAPE476FBHV2D64-cr-360.jpg
CA,2018,Audi,A4allroad,36594,22234,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WA17NAF49JA070148/2018-audi-a4-allroad/,https://listings-prod.tcimg.net/listings/1695/48/01/WA17NAF49JA070148/WCYF3RFOCSVNQBOFDM2IP3ZLKA-cr-360.jpg
CA,2019,Nissan,Rogue,18500,41805,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1AT2MV0KC754834/2019-nissan-rogue/,https://listings-prod.tcimg.net/listings/213192/34/48/5N1AT2MV0KC754834/7MB3C62FCCR2OKNQ43MGTHN3PA-cr-360.jpg
CA,2019,Nissan,RogueSport,15500,35799,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN1BJ1CRXKW316031/2019-nissan-rogue-sport/,https://listings-prod.tcimg.net/listings/213192/31/60/JN1BJ1CRXKW316031/472RU66PBGUORBM3ZEZJKKMAKE-cr-360.jpg
CA,2018,Audi,Q5,35893,15057,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WA1BNAFY9J2011446/2018-audi-q5/,https://listings-prod.tcimg.net/listings/1695/46/14/WA1BNAFY9J2011446/AUMPISIUARGEXYSRTMQWUENDYI-cr-360.jpg
CA,2019,Volkswagen,Jetta,14650,30634,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3VWC57BUXKM092948/2019-volkswagen-jetta/,https://listings-prod.tcimg.net/listings/4441/48/29/3VWC57BUXKM092948/SYXYSURFJU2KAZ4GLXTTBS6VXY-cr-360.jpg
CA,2018,Audi,Q5,34294,21169,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WA1BNAFY9J2042079/2018-audi-q5/,https://listings-prod.tcimg.net/listings/1695/79/20/WA1BNAFY9J2042079/L6FQPDWY6ZXNX3Y65MBUD53NQA-cr-360.jpg
CA,2017,Nissan,Sentra,7499,80530,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP8HY369132/2017-nissan-sentra/,https://listings-prod.tcimg.net/listings/174146/32/91/3N1AB7AP8HY369132/GGEPKU2BIZMFHEKQJCGQ5IEM2E-cr-360.jpg
CA,2014,Nissan,Versa,5950,53858,FWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1CE2CP1EL382426/2014-nissan-versa/,https://listings-prod.tcimg.net/listings/173031/26/24/3N1CE2CP1EL382426/LIM5UTVFIS2533W7IE5JPOVZAM-cr-360.jpg
CA,2017,Porsche,Macan,56995,27742,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WP1AG2A5XHLB56576/2017-porsche-macan/,https://listings-prod.tcimg.net/listings/5004/76/65/WP1AG2A5XHLB56576/UUNMGWFIUVLUW4UET6IR367I2Y-cr-360.jpg
NY,2016,Honda,Odyssey,17995,42283,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNRL5H66GB008488/2016-honda-odyssey/,https://listings-prod.tcimg.net/listings/189396/88/84/5FNRL5H66GB008488/R3ZSVJFNUVINTHLAMM6RW7DGKI-cr-360.jpg
NY,2009,BMW,X5,7995,150512,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5UXFE435X9L269420/2009-bmw-x5/,https://listings-prod.tcimg.net/listings/54321/20/94/5UXFE435X9L269420/JPU5XUD22RYP4FPYUQJV27BMOA-cr-360.jpg
NJ,2013,BMW,3Series,7899,257495,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBADX7C58DJ589390/2013-bmw-3-series/,https://listings-prod.tcimg.net/listings/21504/90/93/WBADX7C58DJ589390/WJNLJMQTOFD6PX4NCUWCBJR3SA-cr-360.jpg
NY,2012,Toyota,Camry,9400,124700,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T1BK1FK1CU505555/2012-toyota-camry/,https://listings-prod.tcimg.net/listings/76428/55/55/4T1BK1FK1CU505555/X2C3XS2GIVMKVCOZGM3IPRASOQ-cr-360.jpg
NJ,2012,Kia,Sportage,8999,102198,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNDPCCA62C7195685/2012-kia-sportage/,https://listings-prod.tcimg.net/listings/53291/85/56/KNDPCCA62C7195685/JQDYCMTCIVW3O32G4ESUBUX6X4-cr-360.jpg
NY,2010,Nissan,Rogue,4950,129649,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN8AS5MV1AW610610/2010-nissan-rogue/,https://listings-prod.tcimg.net/listings/105145/10/06/JN8AS5MV1AW610610/DKHGWX6KAXWHSIYPC754AE623Q-cr-360.jpg
NY,2018,Honda,Odyssey,20382,50320,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNRL6H77JB068690/2018-honda-odyssey/,https://listings-prod.tcimg.net/listings/50987/90/86/5FNRL6H77JB068690/6VOR2UL2X7S7OG5J454TGPRPK4-cr-360.jpg
NY,2009,Dodge,Journey,4950,124080,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3D4GG57VX9T241978/2009-dodge-journey/,https://listings-prod.tcimg.net/listings/105145/78/19/3D4GG57VX9T241978/ZRORYHILCX2HIFZZV5FRU674VQ-cr-360.jpg
NY,2018,Nissan,Altima,11858,38117,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP7JC183069/2018-nissan-altima/,https://listings-prod.tcimg.net/listings/178232/69/30/1N4AL3AP7JC183069/KDPGCQFK2ZIHD6BBVOKVH2ZEFM-cr-360.jpg
NJ,2012,MINI,Countryman,9995,106296,AWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMWZC5C51CWM11845/2012-mini-countryman/,https://listings-prod.tcimg.net/listings/24878/45/18/WMWZC5C51CWM11845/6QATTJWLSFHEDZED7QIOJ3PFOM-cr-360.jpg
NY,2017,Lexus,RX,31800,20381,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2BZMCA2HC111592/2017-lexus-rx/,https://listings-prod.tcimg.net/listings/5836/92/15/2T2BZMCA2HC111592/QXQH2OMZRKGO2HFKJB5SU2Z4SE-cr-360.jpg
NY,2019,Nissan,Altima,13890,44288,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4EV5KC245461/2019-nissan-altima/,https://listings-prod.tcimg.net/listings/143272/61/54/1N4BL4EV5KC245461/3AAVFHSMLVAV6OOEBIBA6QITYY-cr-360.jpg
NY,2009,Kia,Sedona,3995,152267,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNDMB233X96296488/2009-kia-sedona/,https://listings-prod.tcimg.net/listings/54321/88/64/KNDMB233X96296488/2R6CIGEKAQGZZSI7AZK6KZPLRY-cr-360.jpg
NY,2018,Toyota,Camry,16995,31611,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T1B11HK9JU025308/2018-toyota-camry/,https://listings-prod.tcimg.net/listings/192071/08/53/4T1B11HK9JU025308/QICNWR2I2KCNUW3HAGFDZTVWUI-cr-360.jpg
NJ,2020,Kia,Sorento,20897,25588,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5XYPGDA59LG615320/2020-kia-sorento/,https://listings-prod.tcimg.net/listings/83522/20/53/5XYPGDA59LG615320/AB6D6VDOBMWFW5SNSDN4T4XE3U-cr-360.jpg
NY,2017,Chevrolet,Equinox,8995,126131,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2GNALCEK0H6287387/2017-chevrolet-equinox/,https://listings-prod.tcimg.net/listings/54321/87/73/2GNALCEK0H6287387/5RLTQTOABFN7UQUTHA44652GSI-cr-360.jpg
NY,2019,Nissan,Rogue,15895,25529,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN8AT2MV4KW371213/2019-nissan-rogue/,https://listings-prod.tcimg.net/listings/87990/13/12/JN8AT2MV4KW371213/GJDJVW3SVHITD2SH4CP5DXEFNI-cr-360.jpg
NY,2019,Nissan,Altima,13890,17100,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4BL4CV9KC185364/2019-nissan-altima/,https://listings-prod.tcimg.net/listings/143272/64/53/1N4BL4CV9KC185364/TGJTIGHQEX4ZKUL35IP5CSXY64-cr-360.jpg
NY,2017,Nissan,Maxima,18495,51106,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AA6AP5HC438383/2017-nissan-maxima/,https://listings-prod.tcimg.net/listings/58521/83/83/1N4AA6AP5HC438383/IWSDLLUIAVFAG6VQJCOT2TNLWM-og-360.jpg
NY,2017,Lexus,RX,32995,13643,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2BZMCA7HC118070/2017-lexus-rx/,https://listings-prod.tcimg.net/listings/5836/70/80/2T2BZMCA7HC118070/DXC2U4YNNGOYWLL4YHMVENBO4E-cr-360.jpg
